0 60 -10 0.1 0.1
0.05 46.0528 -8.70323 -4.48967 -0.241905
0.1 38.9373 -2.48165 -3.90771 -0.556384
0.15 35.0499 11.7317 -2.98115 -1.06465
0.2 32.265 32.0984 -1.77136 -2.84079
0.25 29.7484 47.2853 -2.27939 -4.26933
0.3 27.196 51.4529 -2.34357 -5.08999
0.35 24.5293 51.6816 -2.36321 -5.41036
0.4 21.7537 50.565 -2.3403 -5.834
0.45 18.8985 47.6463 -2.27817 -6.62386
0.5 15.9953 40.9618 -2.18059 -8.33217
0.55 13.0724 26.747 -2.05137 -12.1476
0.6 10.1527 0.832211 -1.89413 -20.0164
0.65 7.25412 -4.2165 -1.71229 -33.4848
0.7 4.39008 8.15231 -1.50906 -34.9275
0.75 1.57035 -9.61974 -1.28751 -26.646
0.8 -1.19829 7.6491 -1.05079 -33.2649
0.85 -3.91136 0.735985 -0.802379 -22.587
0.9 -6.56606 -0.412712 -0.546291 -23.7637
0.95 -9.1609 2.41291 -0.287358 -22.2101
1 -11.6954 7.31276 -0.0312603 -19.2474
1.05 -14.1698 13.0279 0.215708 -15.8925
1.1 -16.5856 18.3427 0.447275 -12.6677
1.15 -18.9457 22.3403 0.658163 -9.93707
1.2 -21.2552 24.6336 0.845138 -7.8707
1.25 -23.5223 25.3265 1.00776 -6.4471
1.3 -25.7588 24.7951 1.14848 -5.52353
1.35 -27.9804 23.4634 1.2721 -4.92517
1.4 -30.2063 21.6715 1.38473 -4.50621
1.45 -32.4583 19.6411 1.49279 -4.17016
1.5 -34.76 17.497 1.60225 -3.86358
1.55 -37.1354 15.302 1.71822 -3.56109
1.6 -39.6076 13.0862 1.84486 -3.25254
1.65 -42.1966 10.864 1.9854 -2.93517
1.7 -44.9151 8.64249 2.14203 -2.60978
1.75 -47.7623 6.42608 2.31575 -2.27919
1.8 -50.7153 4.21753 2.50591 -1.94768
1.85 -53.7196 2.01881 2.70962 -1.6208
1.9 -56.6845 -0.168697 2.92138 -1.30493
1.95 -59.4888 -2.3441 3.1333 -1.00666
2 -62.0044 -4.50697 3.33646 -0.731987
2.05 -64.1305 -6.6573 3.52313 -0.485456
2.1 -65.8223 -8.79558 3.68875 -0.269508
2.15 -67.0961 -10.9228 3.83263 -0.0842507
2.2 -68.012 -13.0403 3.9571 0.0723373
2.25 -68.6467 -15.1502 4.06591 0.20387
2.3 -69.074 -17.2551 4.16294 0.314882
2.35 -69.3543 -19.3581 4.25145 0.410205
2.4 -69.5329 -21.4633 4.33388 0.494513
2.45 -69.6422 -23.5758 4.41196 0.572072
2.5 -69.7043 -25.7022 4.48683 0.646678
2.55 -69.7343 -27.8522 4.55925 0.721741
2.6 -69.7424 -30.04 4.62968 0.800452
2.65 -69.7355 -32.286 4.69841 0.885973
2.7 -69.718 -34.6185 4.76563 0.981561
2.75 -69.693 -37.0716 4.83142 1.09057
2.8 -69.6627 -39.6825 4.89585 1.21632
2.85 -69.6284 -42.486 4.95893 1.36187
2.9 -69.5912 -45.5067 5.02068 1.5297
2.95 -69.5518 -48.7471 5.08111 1.72115
3 -69.5105 -52.1702 5.1402 1.93552
3.05 -69.4677 -55.6786 5.19796 2.16874
3.1 -69.4236 -59.1039 5.25438 2.41234
3.15 -69.3784 -62.2281 5.30947 2.65401
3.2 -69.3322 -64.8477 5.36322 2.88067
3.25 -69.2851 -66.853 5.41565 3.08303
3.3 -69.2372 -68.2604 5.46676 3.25832
3.35 -69.1883 -69.178 5.51656 3.4094
3.4 -69.1387 -69.7423 5.56506 3.54171
3.45 -69.0883 -70.0733 5.61228 3.66069
3.5 -69.0371 -70.2587 5.65822 3.7705
3.55 -68.9852 -70.3562 5.70291 3.87397
3.6 -68.9324 -70.4017 5.74636 3.97285
3.65 -68.8789 -70.4163 5.7886 4.06819
3.7 -68.8247 -70.4126 5.82964 4.16059
3.75 -68.7697 -70.3979 5.8695 4.25043
3.8 -68.7139 -70.3764 5.9082 4.33789
3.85 -68.6574 -70.3507 5.94576 4.42309
3.9 -68.6001 -70.3221 5.98221 4.50612
3.95 -68.5421 -70.2915 6.01756 4.58702
4 -68.4833 -70.2595 6.05183 4.66582
4.05 -68.4238 -70.2264 6.08506 4.74257
4.1 -68.3635 -70.1922 6.11725 4.81729
4.15 -68.3024 -70.1572 6.14843 4.89001
4.2 -68.2406 -70.1213 6.17862 4.96076
4.25 -68.178 -70.0847 6.20785 5.02959
4.3 -68.1147 -70.0474 6.23612 5.09652
4.35 -68.0507 -70.0092 6.26347 5.16159
4.4 -67.9859 -69.9704 6.28991 5.22483
4.45 -67.9204 -69.9307 6.31546 5.28629
4.5 -67.8541 -69.8904 6.34014 5.346
4.55 -67.7871 -69.8492 6.36397 5.40399
4.6 -67.7194 -69.8073 6.38697 5.46032
4.65 -67.6509 -69.7646 6.40916 5.51501
4.7 -67.5818 -69.7212 6.43055 5.5681
4.75 -67.5119 -69.6769 6.45117 5.61963
4.8 -67.4413 -69.6319 6.47102 5.66964
4.85 -67.37 -69.5861 6.49014 5.71816
4.9 -67.298 -69.5394 6.50853 5.76523
4.95 -67.2254 -69.4919 6.52621 5.81089
5 -67.152 -69.4436 6.5432 5.85516
5.05 -67.078 -69.3945 6.55951 5.89808
5.1 -67.0034 -69.3446 6.57515 5.93969
5.15 -66.928 -69.2938 6.59016 5.98001
5.2 -66.8521 -69.2421 6.60453 6.01908
5.25 -66.7755 -69.1897 6.61828 6.05693
5.3 -66.6982 -69.1363 6.63143 6.09359
5.35 -66.6204 -69.0821 6.64398 6.12908
5.4 -66.5419 -69.0271 6.65597 6.16344
5.45 -66.4629 -68.9712 6.66739 6.19669
5.5 -66.3833 -68.9144 6.67826 6.22886
5.55 -66.3031 -68.8567 6.68859 6.25998
5.6 -66.2223 -68.7982 6.6984 6.29006
5.65 -66.141 -68.7388 6.7077 6.31914
5.7 -66.0591 -68.6785 6.7165 6.34724
5.75 -65.9767 -68.6174 6.72481 6.37438
5.8 -65.8938 -68.5553 6.73264 6.40059
5.85 -65.8104 -68.4924 6.74001 6.42589
5.9 -65.7266 -68.4286 6.74692 6.45029
5.95 -65.6422 -68.364 6.75339 6.47382
6 -65.5574 -68.2984 6.75942 6.4965
6.05 -65.4721 -68.232 6.76504 6.51835
6.1 -65.3864 -68.1647 6.77024 6.53939
6.15 -65.3003 -68.0966 6.77504 6.55964
6.2 -65.2137 -68.0275 6.77944 6.57911
6.25 -65.1268 -67.9576 6.78346 6.59782
6.3 -65.0395 -67.8869 6.78711 6.6158
6.35 -64.9518 -67.8153 6.79039 6.63305
6.4 -64.8637 -67.7428 6.79332 6.64959
6.45 -64.7754 -67.6695 6.7959 6.66544
6.5 -64.6867 -67.5953 6.79815 6.68062
6.55 -64.5977 -67.5203 6.80006 6.69514
6.6 -64.5084 -67.4445 6.80165 6.70901
6.65 -64.4188 -67.3678 6.80293 6.72225
6.7 -64.329 -67.2903 6.80391 6.73487
6.75 -64.2389 -67.212 6.80459 6.74689
6.8 -64.1486 -67.1329 6.80497 6.75831
6.85 -64.058 -67.053 6.80508 6.76917
6.9 -63.9673 -66.9723 6.80492 6.77945
6.95 -63.8764 -66.8909 6.80448 6.78919
7 -63.7853 -66.8086 6.80379 6.79838
7.05 -63.694 -66.7256 6.80285 6.80704
7.1 -63.6026 -66.6419 6.80165 6.81519
7.15 -63.511 -66.5574 6.80022 6.82284
7.2 -63.4194 -66.4722 6.79856 6.82999
7.25 -63.3276 -66.3863 6.79667 6.83666
7.3 -63.2357 -66.2996 6.79457 6.84285
7.35 -63.1438 -66.2123 6.79225 6.84859
7.4 -63.0518 -66.1243 6.78972 6.85387
7.45 -62.9597 -66.0356 6.78699 6.85871
7.5 -62.8677 -65.9463 6.78406 6.86312
7.55 -62.7756 -65.8563 6.78095 6.86711
7.6 -62.6834 -65.7657 6.77765 6.87068
7.65 -62.5913 -65.6745 6.77417 6.87386
7.7 -62.4992 -65.5827 6.77052 6.87664
7.75 -62.4072 -65.4903 6.76671 6.87903
7.8 -62.3151 -65.3973 6.76273 6.88105
7.85 -62.2232 -65.3037 6.75859 6.8827
7.9 -62.1313 -65.2097 6.7543 6.884
7.95 -62.0394 -65.1151 6.74986 6.88494
8 -61.9477 -65.02 6.74527 6.88554
8.05 -61.856 -64.9244 6.74055 6.88581
8.1 -61.7645 -64.8283 6.73569 6.88576
8.15 -61.673 -64.7318 6.73071 6.88538
8.2 -61.5817 -64.6348 6.7256 6.8847
8.25 -61.4906 -64.5374 6.72036 6.88371
8.3 -61.3995 -64.4396 6.71501 6.88243
8.35 -61.3087 -64.3414 6.70954 6.88086
8.4 -61.218 -64.2428 6.70397 6.87901
8.45 -61.1274 -64.1438 6.69828 6.87688
8.5 -61.0371 -64.0445 6.6925 6.87449
