4.85 -66.4284 -69.1892
4.9 -66.3371 -69.1285
4.95 -66.2451 -69.0668
5 -66.1525 -69.0042
5.05 -66.0594 -68.9406
5.1 -65.9656 -68.8762
5.15 -65.8713 -68.8108
5.2 -65.7764 -68.7445
5.25 -65.681 -68.6772
5.3 -65.5851 -68.6091
5.35 -65.4887 -68.54
5.4 -65.3918 -68.47
5.45 -65.2945 -68.3991
5.5 -65.1967 -68.3273
5.55 -65.0986 -68.2546
5.6 -65.0001 -68.181
5.65 -64.9011 -68.1065
5.7 -64.8019 -68.0311
5.75 -64.7023 -67.9548
5.8 -64.6025 -67.8777
5.85 -64.5023 -67.7996
5.9 -64.4019 -67.7208
5.95 -64.3013 -67.641
6 -64.2004 -67.5605
6.05 -64.0994 -67.4791
6.1 -63.9981 -67.3969
6.15 -63.8968 -67.3139
6.2 -63.7953 -67.2301
6.25 -63.6936 -67.1455
6.3 -63.5919 -67.0601
6.35 -63.4902 -66.974
6.4 -63.3884 -66.8872
6.45 -63.2865 -66.7996
6.5 -63.1847 -66.7112
6.55 -63.0828 -66.6222
6.6 -62.9811 -66.5325
6.65 -62.8793 -66.4422
6.7 -62.7777 -66.3511
6.75 -62.6761 -66.2595
6.8 -62.5746 -66.1672
6.85 -62.4733 -66.0743
6.9 -62.3721 -65.9809
6.95 -62.2711 -65.8868
7 -62.1703 -65.7922
7.05 -62.0697 -65.6971
7.1 -61.9692 -65.6015
7.15 -61.8691 -65.5054
7.2 -61.7691 -65.4088
7.25 -61.6695 -65.3118
7.3 -61.5701 -65.2143
7.35 -61.471 -65.1164
7.4 -61.3722 -65.0181
7.45 -61.2738 -64.9195
7.5 -61.1756 -64.8205
7.55 -61.0778 -64.7212
7.6 -60.9804 -64.6215
7.65 -60.8833 -64.5216
7.7 -60.7867 -64.4214
7.75 -60.6904 -64.321
7.8 -60.5945 -64.2203
7.85 -60.499 -64.1194
7.9 -60.404 -64.0184
7.95 -60.3093 -63.9172
8 -60.2151 -63.8158
8.05 -60.1214 -63.7143
8.1 -60.0281 -63.6127
8.15 -59.9352 -63.5111
8.2 -59.8429 -63.4094
8.25 -59.7509 -63.3076
8.3 -59.6595 -63.2058
8.35 -59.5686 -63.104
8.4 -59.4781 -63.0022
8.45 -59.3881 -62.9005
8.5 -59.2986 -62.7988
8.55 -59.2096 -62.6972
8.6 -59.1211 -62.5957
8.65 -59.0331 -62.4943
8.7 -58.9456 -62.393
8.75 -58.8586 -62.2919
8.8 -58.7721 -62.1909
8.85 -58.6861 -62.0901
8.9 -58.6006 -61.9895
8.95 -58.5156 -61.8891
9 -58.4311 -61.7889
9.05 -58.3471 -61.689
9.1 -58.2636 -61.5893
9.15 -58.1807 -61.4899
9.2 -58.0982 -61.3907
9.25 -58.0162 -61.2918
9.3 -57.9347 -61.1933
9.35 -57.8537 -61.095
9.4 -57.7732 -60.9971
9.45 -57.6932 -60.8995
9.5 -57.6137 -60.8023
9.55 -57.5347 -60.7054
9.6 -57.4561 -60.6089
9.65 -57.3781 -60.5127
9.7 -57.3005 -60.417
9.75 -57.2234 -60.3216
9.8 -57.1467 -60.2266
9.85 -57.0705 -60.132
9.9 -56.9948 -60.0379
9.95 -56.9195 -59.9441
10 -56.8446 -59.8508
10.05 -56.7703 -59.7579
10.1 -56.6963 -59.6654
10.15 -56.6228 -59.5733
10.2 -56.5497 -59.4817
10.25 -56.4771 -59.3906
10.3 -56.4049 -59.2998
10.35 -56.3331 -59.2095
10.4 -56.2617 -59.1197
10.45 -56.1907 -59.0303
10.5 -56.1201 -58.9414
10.55 -56.0499 -58.8529
10.6 -55.9801 -58.7648
10.65 -55.9107 -58.6773
10.7 -55.8417 -58.5901
10.75 -55.7731 -58.5034
10.8 -55.7048 -58.4172
10.85 -55.6369 -58.3313
10.9 -55.5694 -58.246
10.95 -55.5022 -58.161
11 -55.4354 -58.0765
11.05 -55.3689 -57.9925
11.1 -55.3028 -57.9089
11.15 -55.237 -57.8257
11.2 -55.1716 -57.7429
11.25 -55.1065 -57.6605
11.3 -55.0417 -57.5786
11.35 -54.9772 -57.497
11.4 -54.913 -57.4159
11.45 -54.8492 -57.3351
11.5 -54.7857 -57.2548
11.55 -54.7224 -57.1749
11.6 -54.6595 -57.0953
11.65 -54.5969 -57.0161
11.7 -54.5345 -56.9373
11.75 -54.4725 -56.8588
11.8 -54.4107 -56.7807
11.85 -54.3492 -56.7029
11.9 -54.288 -56.6255
11.95 -54.227 -56.5484
12 -54.1663 -56.4717
12.05 -54.1059 -56.3952
12.1 -54.0458 -56.3191
12.15 -53.9859 -56.2433
12.2 -53.9262 -56.1677
12.25 -53.8668 -56.0925
12.3 -53.8077 -56.0175
12.35 -53.7488 -55.9428
12.4 -53.6901 -55.8684
12.45 -53.6317 -55.7942
12.5 -53.5735 -55.7202
12.55 -53.5156 -55.6465
12.6 -53.4579 -55.573
12.65 -53.4004 -55.4997
12.7 -53.3432 -55.4266
12.75 -53.2861 -55.3537
12.8 -53.2294 -55.2809
12.85 -53.1728 -55.2084
12.9 -53.1165 -55.1359
12.95 -53.0604 -55.0636
13 -53.0045 -54.9915
13.05 -52.9488 -54.9194
13.1 -52.8934 -54.8474
13.15 -52.8382 -54.7756
13.2 -52.7832 -54.7038
13.25 -52.7285 -54.632
13.3 -52.674 -54.5603
13.35 -52.6197 -54.4886
13.4 -52.5656 -54.4169
13.45 -52.5118 -54.3452
13.5 -52.4582 -54.2735
13.55 -52.4049 -54.2017
13.6 -52.3518 -54.1298
13.65 -52.2989 -54.0579
13.7 -52.2464 -53.9858
13.75 -52.194 -53.9136
13.8 -52.142 -53.8412
13.85 -52.0902 -53.7686
13.9 -52.0387 -53.6959
13.95 -51.9875 -53.6229
14 -51.9366 -53.5496
14.05 -51.886 -53.476
14.1 -51.8357 -53.402
14.15 -51.7858 -53.3277
14.2 -51.7362 -53.253
14.25 -51.687 -53.1778
14.3 -51.6381 -53.1021
14.35 -51.5896 -53.0259
14.4 -51.5416 -52.9491
14.45 -51.494 -52.8716
14.5 -51.4468 -52.7935
14.55 -51.4001 -52.7146
14.6 -51.354 -52.6348
14.65 -51.3083 -52.5542
14.7 -51.2633 -52.4726
14.75 -51.2188 -52.3899
14.8 -51.1749 -52.3061
14.85 -51.1317 -52.2211
14.9 -51.0893 -52.1347
14.95 -51.0475 -52.0469
15 -51.0066 -51.9575
15.05 -50.9665 -51.8664
15.1 -50.9274 -51.7735
15.15 -50.8892 -51.6786
15.2 -50.852 -51.5814
15.25 -50.8159 -51.482
15.3 -50.781 -51.3799
15.35 -50.7474 -51.275
15.4 -50.7151 -51.1671
15.45 -50.6842 -51.0558
15.5 -50.6549 -50.9408
15.55 -50.6272 -50.8218
15.6 -50.6012 -50.6984
15.65 -50.5772 -50.5702
15.7 -50.5551 -50.4367
15.75 -50.5352 -50.2972
15.8 -50.5175 -50.1513
15.85 -50.5023 -49.9982
15.9 -50.4898 -49.837
15.95 -50.48 -49.6669
16 -50.4732 -49.4869
16.05 -50.4696 -49.2957
16.1 -50.4694 -49.092
16.15 -50.4728 -48.8741
16.2 -50.4801 -48.6401
16.25 -50.4915 -48.388
16.3 -50.5073 -48.115
16.35 -50.5277 -47.8181
16.4 -50.553 -47.4937
16.45 -50.5835 -47.1374
16.5 -50.6196 -46.7437
16.55 -50.6614 -46.3063
16.6 -50.7093 -45.817
16.65 -50.7636 -45.2659
16.7 -50.8246 -44.6404
16.75 -50.8927 -43.9245
16.8 -50.968 -43.0977
16.85 -51.0509 -42.1333
16.9 -51.1417 -40.9958
16.95 -51.2405 -39.638
17 -51.3476 -37.9957
17.05 -51.4632 -35.981
17.1 -51.5873 -33.4721
17.15 -51.7202 -30.3006
17.2 -51.8617 -26.2375
17.25 -52.0119 -20.9868
17.3 -52.1707 -14.216
17.35 -52.3378 -5.68953
17.4 -52.5131 4.39565
17.45 -52.6963 14.962
17.5 -52.8868 24.1335
17.55 -53.0843 30.3784
17.6 -53.2881 33.5407
17.65 -53.4976 34.4472
17.7 -53.7121 33.9852
17.75 -53.9308 32.7288
17.8 -54.1527 30.9894
17.85 -54.3772 28.9348
17.9 -54.6031 26.6635
17.95 -54.8296 24.2404
18 -55.0557 21.7123
18.05 -55.2805 19.1152
18.1 -55.5031 16.4772
18.15 -55.7225 13.8202
18.2 -55.938 11.1618
18.25 -56.1487 8.51519
18.3 -56.354 5.89063
18.35 -56.5531 3.29553
18.4 -56.7456 0.735082
18.45 -56.9309 -1.78733
18.5 -57.1087 -4.26983
18.55 -57.2785 -6.71182
18.6 -57.4402 -9.11375
18.65 -57.5936 -11.4771
18.7 -57.7386 -13.8043
18.75 -57.875 -16.0988
18.8 -58.003 -18.3654
18.85 -58.1226 -20.6101
18.9 -58.2339 -22.8409
18.95 -58.337 -25.0676
19 -58.4321 -27.3026
19.05 -58.5194 -29.5611
19.1 -58.5991 -31.8609
19.15 -58.6715 -34.2229
19.2 -58.7369 -36.6705
19.25 -58.7954 -39.2281
19.3 -58.8474 -41.9186
19.35 -58.8931 -44.7585
19.4 -58.9328 -47.7499
19.45 -58.9668 -50.8693
19.5 -58.9953 -54.055
19.55 -59.0186 -57.1992
19.6 -59.0369 -60.1554
19.65 -59.0506 -62.7698
19.7 -59.0598 -64.9279
19.75 -59.0648 -66.5898
19.8 -59.0659 -67.7914
19.85 -59.0631 -68.6159
19.9 -59.0568 -69.158
19.95 -59.0471 -69.5017
20 -59.0343 -69.7113
20.05 -59.0184 -69.8323
20.1 -58.9998 -69.8956
20.15 -58.9785 -69.921
20.2 -58.9547 -69.9218
20.25 -58.9286 -69.9062
20.3 -58.9002 -69.8796
20.35 -58.8699 -69.8454
20.4 -58.8376 -69.806
20.45 -58.8034 -69.7628
20.5 -58.7676 -69.7167
20.55 -58.7302 -69.6684
20.6 -58.6914 -69.6183
20.65 -58.6511 -69.5666
20.7 -58.6096 -69.5137
20.75 -58.5668 -69.4596
20.8 -58.523 -69.4043
20.85 -58.4781 -69.348
20.9 -58.4322 -69.2908
20.95 -58.3855 -69.2325
21 -58.3379 -69.1733
21.05 -58.2896 -69.1132
21.1 -58.2405 -69.0521
21.15 -58.1908 -68.9902
21.2 -58.1405 -68.9273
21.25 -58.0897 -68.8635
21.3 -58.0384 -68.7989
21.35 -57.9866 -68.7333
21.4 -57.9344 -68.6669
21.45 -57.8819 -68.5995
21.5 -57.829 -68.5313
21.55 -57.7758 -68.4622
21.6 -57.7224 -68.3922
21.65 -57.6687 -68.3214
21.7 -57.6148 -68.2497
21.75 -57.5608 -68.1772
21.8 -57.5066 -68.1038
21.85 -57.4523 -68.0296
21.9 -57.3979 -67.9545
21.95 -57.3434 -67.8786
22 -57.2889 -67.8019
22.05 -57.2343 -67.7244
22.1 -57.1798 -67.6461
22.15 -57.1252 -67.567
22.2 -57.0707 -67.4872
22.25 -57.0162 -67.4065
22.3 -56.9618 -67.3251
22.35 -56.9074 -67.243
22.4 -56.8532 -67.1601
22.45 -56.799 -67.0765
22.5 -56.7449 -66.9922
22.55 -56.691 -66.9072
22.6 -56.6372 -66.8215
22.65 -56.5836 -66.7352
22.7 -56.5301 -66.6482
22.75 -56.4768 -66.5606
22.8 -56.4236 -66.4723
22.85 -56.3707 -66.3835
22.9 -56.3179 -66.2941
22.95 -56.2653 -66.2041
23 -56.213 -66.1135
23.05 -56.1609 -66.0224
23.1 -56.109 -65.9308
23.15 -56.0573 -65.8387
23.2 -56.0059 -65.7461
23.25 -55.9547 -65.653
23.3 -55.9038 -65.5595
23.35 -55.8531 -65.4655
23.4 -55.8027 -65.3712
23.45 -55.7526 -65.2764
23.5 -55.7027 -65.1813
23.55 -55.6531 -65.0859
23.6 -55.6039 -64.9901
23.65 -55.5549 -64.8939
23.7 -55.5062 -64.7975
23.75 -55.4579 -64.7009
23.8 -55.4098 -64.6039
23.85 -55.3621 -64.5068
23.9 -55.3147 -64.4094
23.95 -55.2676 -64.3118
24 -55.2209 -64.214
24.05 -55.1745 -64.1161
24.1 -55.1285 -64.0181
24.15 -55.0828 -63.9199
24.2 -55.0375 -63.8217
24.25 -54.9926 -63.7233
24.3 -54.948 -63.6249
24.35 -54.9039 -63.5265
24.4 -54.8601 -63.428
24.45 -54.8167 -63.3295
24.5 -54.7738 -63.2311
24.55 -54.7313 -63.1327
24.6 -54.6892 -63.0343
24.65 -54.6475 -62.936
24.7 -54.6063 -62.8378
24.75 -54.5655 -62.7396
24.8 -54.5252 -62.6416
24.85 -54.4853 -62.5438
24.9 -54.446 -62.446
24.95 -54.4071 -62.3485
25 -54.3688 -62.2511
25.05 -54.3309 -62.1539
25.1 -54.2936 -62.0569
25.15 -54.2569 -61.9602
25.2 -54.2207 -61.8637
25.25 -54.1851 -61.7674
25.3 -54.15 -61.6714
25.35 -54.1156 -61.5756
25.4 -54.0817 -61.4802
25.45 -54.0485 -61.3851
25.5 -54.0159 -61.2902
25.55 -53.984 -61.1957
25.6 -53.9528 -61.1015
25.65 -53.9223 -61.0077
25.7 -53.8925 -60.9142
25.75 -53.8634 -60.821
25.8 -53.835 -60.7282
25.85 -53.8075 -60.6358
25.9 -53.7807 -60.5438
25.95 -53.7548 -60.4522
26 -53.7297 -60.3609
26.05 -53.7054 -60.2701
26.1 -53.6821 -60.1797
26.15 -53.6596 -60.0897
26.2 -53.6381 -60.0001
26.25 -53.6176 -59.9109
26.3 -53.598 -59.8222
26.35 -53.5794 -59.7338
26.4 -53.5619 -59.646
26.45 -53.5455 -59.5585
26.5 -53.5301 -59.4715
26.55 -53.5159 -59.385
26.6 -53.5028 -59.2989
26.65 -53.4909 -59.2132
26.7 -53.4803 -59.128
26.75 -53.4708 -59.0432
26.8 -53.4627 -58.9589
26.85 -53.4558 -58.875
26.9 -53.4503 -58.7916
26.95 -53.4462 -58.7086
27 -53.4434 -58.6261
27.05 -53.4421 -58.544
27.1 -53.4422 -58.4624
27.15 -53.4439 -58.3813
27.2 -53.447 -58.3005
27.25 -53.4517 -58.2202
27.3 -53.458 -58.1404
27.35 -53.4659 -58.061
27.4 -53.4754 -57.982
27.45 -53.4865 -57.9035
27.5 -53.4993 -57.8254
27.55 -53.5139 -57.7477
27.6 -53.5301 -57.6704
27.65 -53.548 -57.5936
27.7 -53.5677 -57.5172
27.75 -53.5892 -57.4412
27.8 -53.6124 -57.3656
27.85 -53.6374 -57.2904
27.9 -53.6642 -57.2156
27.95 -53.6927 -57.1413
28 -53.723 -57.0673
28.05 -53.7551 -56.9937
28.1 -53.7889 -56.9205
28.15 -53.8244 -56.8476
28.2 -53.8616 -56.7752
28.25 -53.9006 -56.7031
28.3 -53.9411 -56.6314
28.35 -53.9833 -56.56
28.4 -54.0271 -56.489
28.45 -54.0724 -56.4183
28.5 -54.1192 -56.348
28.55 -54.1675 -56.2781
28.6 -54.2171 -56.2084
28.65 -54.268 -56.1391
28.7 -54.3202 -56.0701
28.75 -54.3735 -56.0015
28.8 -54.428 -55.9331
28.85 -54.4834 -55.8651
28.9 -54.5398 -55.7974
28.95 -54.597 -55.7299
29 -54.655 -55.6628
29.05 -54.7136 -55.5959
29.1 -54.7728 -55.5293
29.15 -54.8325 -55.463
29.2 -54.8925 -55.397
29.25 -54.9528 -55.3312
29.3 -55.0132 -55.2656
29.35 -55.0737 -55.2004
29.4 -55.1342 -55.1353
29.45 -55.1945 -55.0705
29.5 -55.2545 -55.006
29.55 -55.3142 -54.9416
29.6 -55.3735 -54.8775
29.65 -55.4322 -54.8136
29.7 -55.4903 -54.7499
29.75 -55.5477 -54.6864
29.8 -55.6042 -54.6231
29.85 -55.6599 -54.56
29.9 -55.7145 -54.4971
29.95 -55.7682 -54.4343
30 -55.8207 -54.3717
30.05 -55.872 -54.3093
30.1 -55.922 -54.247
30.15 -55.9708 -54.1849
30.2 -56.0182 -54.1229
30.25 -56.0641 -54.061
30.3 -56.1087 -53.9993
30.35 -56.1517 -53.9377
30.4 -56.1932 -53.8762
30.45 -56.2331 -53.8148
30.5 -56.2715 -53.7535
30.55 -56.3082 -53.6923
30.6 -56.3433 -53.6311
30.65 -56.3768 -53.57
30.7 -56.4086 -53.509
30.75 -56.4388 -53.448
30.8 -56.4674 -53.3871
30.85 -56.4943 -53.3262
30.9 -56.5195 -53.2653
30.95 -56.5431 -53.2044
31 -56.5651 -53.1436
31.05 -56.5854 -53.0827
31.1 -56.6042 -53.0217
31.15 -56.6214 -52.9608
31.2 -56.637 -52.8997
31.25 -56.6511 -52.8386
31.3 -56.6637 -52.7775
31.35 -56.6748 -52.7162
31.4 -56.6844 -52.6548
31.45 -56.6925 -52.5933
31.5 -56.6993 -52.5316
31.55 -56.7047 -52.4698
31.6 -56.7088 -52.4077
31.65 -56.7115 -52.3455
31.7 -56.7129 -52.283
31.75 -56.7131 -52.2203
31.8 -56.7121 -52.1573
31.85 -56.7099 -52.0939
31.9 -56.7065 -52.0302
31.95 -56.702 -51.9662
32 -56.6965 -51.9017
32.05 -56.6898 -51.8368
32.1 -56.6822 -51.7714
32.15 -56.6735 -51.7055
32.2 -56.6639 -51.639
32.25 -56.6534 -51.5719
32.3 -56.6419 -51.5041
32.35 -56.6296 -51.4355
32.4 -56.6165 -51.3662
32.45 -56.6025 -51.2961
32.5 -56.5878 -51.225
32.55 -56.5724 -51.1528
32.6 -56.5562 -51.0796
32.65 -56.5393 -51.0052
32.7 -56.5218 -50.9295
32.75 -56.5036 -50.8524
32.8 -56.4849 -50.7738
32.85 -56.4655 -50.6936
32.9 -56.4456 -50.6115
32.95 -56.4252 -50.5274
33 -56.4043 -50.4413
33.05 -56.3829 -50.3528
33.1 -56.361 -50.2617
33.15 -56.3387 -50.1678
33.2 -56.316 -50.0709
33.25 -56.2929 -49.9706
33.3 -56.2694 -49.8667
33.35 -56.2456 -49.7587
33.4 -56.2215 -49.6462
33.45 -56.1971 -49.5288
33.5 -56.1724 -49.406
33.55 -56.1474 -49.2771
33.6 -56.1221 -49.1415
33.65 -56.0967 -48.9985
33.7 -56.071 -48.8472
33.75 -56.0451 -48.6866
33.8 -56.0191 -48.5156
33.85 -55.9929 -48.3328
33.9 -55.9666 -48.1368
33.95 -55.9401 -47.9259
34 -55.9135 -47.698
34.05 -55.8868 -47.4506
34.1 -55.8601 -47.181
34.15 -55.8332 -46.8859
34.2 -55.8064 -46.5611
34.25 -55.7795 -46.2019
34.3 -55.7525 -45.8023
34.35 -55.7256 -45.3553
34.4 -55.6986 -44.8518
34.45 -55.6717 -44.281
34.5 -55.6448 -43.629
34.55 -55.618 -42.878
34.6 -55.5912 -42.0053
34.65 -55.5644 -40.9815
34.7 -55.5378 -39.7676
34.75 -55.5112 -38.3117
34.8 -55.4848 -36.5439
34.85 -55.4584 -34.3696
34.9 -55.4322 -31.6599
34.95 -55.4061 -28.242
35 -55.3802 -23.8913
35.05 -55.3545 -18.3422
35.1 -55.3289 -11.3471
35.15 -55.3034 -2.84887
35.2 -55.2782 6.70476
35.25 -55.2532 16.1199
35.3 -55.2284 23.8219
35.35 -55.2038 28.8257
35.4 -55.1795 31.2306
35.45 -55.1554 31.7478
35.5 -55.1316 31.0763
35.55 -55.108 29.6811
35.6 -55.0847 27.832
35.65 -55.0617 25.6844
35.7 -55.039 23.3345
35.75 -55.0166 20.847
35.8 -54.9945 18.2689
35.85 -54.9728 15.6354
35.9 -54.9514 12.9737
35.95 -54.9303 10.3045
36 -54.9096 7.64388
36.05 -54.8893 5.0037
36.1 -54.8694 2.39264
36.15 -54.8498 -0.183265
36.2 -54.8307 -2.7201
36.25 -54.8119 -5.21569
36.3 -54.7936 -7.66928
36.35 -54.7757 -10.0814
36.4 -54.7583 -12.4535
36.45 -54.7413 -14.7884
36.5 -54.7248 -17.0899
36.55 -54.7087 -19.3634
36.6 -54.6931 -21.6155
36.65 -54.678 -23.8549
36.7 -54.6635 -26.0928
36.75 -54.6494 -28.3424
36.8 -54.6358 -30.62
36.85 -54.6228 -32.9447
36.9 -54.6104 -35.3383
36.95 -54.5984 -37.8243
37 -54.5871 -40.4262
37.05 -54.5763 -43.1643
37.1 -54.566 -46.0493
37.15 -54.5564 -49.0735
37.2 -54.5473 -52.1989
37.25 -54.5389 -55.3468
37.3 -54.5311 -58.395
37.35 -54.5239 -61.1947
37.4 -54.5173 -63.6081
37.45 -54.5114 -65.5514
37.5 -54.506 -67.0169
37.55 -54.5014 -68.0606
37.6 -54.4974 -68.7698
37.65 -54.4941 -69.2337
37.7 -54.4914 -69.5267
37.75 -54.4894 -69.7045
37.8 -54.4881 -69.8059
37.85 -54.4874 -69.8569
37.9 -54.4875 -69.8748
37.95 -54.4882 -69.8708
38 -54.4897 -69.8519
38.05 -54.4918 -69.8231
38.1 -54.4946 -69.7872
38.15 -54.4982 -69.7464
38.2 -54.5024 -69.702
38.25 -54.5073 -69.6548
38.3 -54.5129 -69.6055
38.35 -54.5193 -69.5543
38.4 -54.5263 -69.5017
38.45 -54.534 -69.4478
38.5 -54.5424 -69.3927
38.55 -54.5514 -69.3364
38.6 -54.5612 -69.2791
38.65 -54.5716 -69.2209
38.7 -54.5827 -69.1616
38.75 -54.5944 -69.1014
38.8 -54.6068 -69.0403
38.85 -54.6198 -68.9782
38.9 -54.6335 -68.9152
38.95 -54.6477 -68.8514
39 -54.6626 -68.7866
39.05 -54.6781 -68.721
39.1 -54.6941 -68.6544
39.15 -54.7107 -68.587
39.2 -54.7278 -68.5187
39.25 -54.7454 -68.4495
39.3 -54.7636 -68.3795
39.35 -54.7822 -68.3085
39.4 -54.8014 -68.2368
39.45 -54.8209 -68.1642
39.5 -54.8409 -68.0907
39.55 -54.8613 -68.0164
39.6 -54.8821 -67.9413
39.65 -54.9032 -67.8654
39.7 -54.9247 -67.7886
39.75 -54.9464 -67.7111
39.8 -54.9685 -67.6327
39.85 -54.9908 -67.5536
39.9 -55.0134 -67.4737
39.95 -55.0362 -67.3931
40 -55.0591 -67.3117
40.05 -55.0822 -67.2295
40.1 -55.1054 -67.1466
40.15 -55.1288 -67.0631
40.2 -55.1522 -66.9788
40.25 -55.1756 -66.8938
40.3 -55.1991 -66.8082
40.35 -55.2225 -66.7219
40.4 -55.246 -66.6349
40.45 -55.2693 -66.5473
40.5 -55.2926 -66.4592
40.55 -55.3157 -66.3704
40.6 -55.3388 -66.281
40.65 -55.3616 -66.1911
40.7 -55.3842 -66.1006
40.75 -55.4067 -66.0096
40.8 -55.4289 -65.9181
40.85 -55.4508 -65.8261
40.9 -55.4724 -65.7336
40.95 -55.4937 -65.6407
41 -55.5147 -65.5473
41.05 -55.5354 -65.4535
41.1 -55.5556 -65.3593
41.15 -55.5755 -65.2647
41.2 -55.595 -65.1697
41.25 -55.614 -65.0744
41.3 -55.6326 -64.9788
41.35 -55.6507 -64.8828
41.4 -55.6684 -64.7866
41.45 -55.6856 -64.6901
41.5 -55.7022 -64.5934
41.55 -55.7184 -64.4964
41.6 -55.734 -64.3992
41.65 -55.7491 -64.3018
41.7 -55.7637 -64.2043
41.75 -55.7777 -64.1066
41.8 -55.7912 -64.0088
41.85 -55.804 -63.9109
41.9 -55.8164 -63.8128
41.95 -55.8281 -63.7147
42 -55.8393 -63.6166
42.05 -55.8498 -63.5184
42.1 -55.8598 -63.4202
42.15 -55.8692 -63.322
42.2 -55.8781 -63.2238
42.25 -55.8863 -63.1256
42.3 -55.894 -63.0275
42.35 -55.901 -62.9295
42.4 -55.9075 -62.8316
42.45 -55.9134 -62.7337
42.5 -55.9187 -62.636
42.55 -55.9235 -62.5384
42.6 -55.9276 -62.441
42.65 -55.9312 -62.3437
42.7 -55.9343 -62.2466
42.75 -55.9368 -62.1497
42.8 -55.9388 -62.0531
42.85 -55.9402 -61.9566
42.9 -55.941 -61.8604
42.95 -55.9414 -61.7644
43 -55.9412 -61.6687
43.05 -55.9406 -61.5733
43.1 -55.9394 -61.4782
43.15 -55.9377 -61.3833
43.2 -55.9356 -61.2888
43.25 -55.9329 -61.1946
43.3 -55.9298 -61.1007
43.35 -55.9263 -61.0072
43.4 -55.9223 -60.914
43.45 -55.9179 -60.8212
43.5 -55.913 -60.7287
43.55 -55.9077 -60.6366
43.6 -55.9021 -60.5449
43.65 -55.896 -60.4536
43.7 -55.8895 -60.3627
43.75 -55.8827 -60.2722
43.8 -55.8755 -60.1821
43.85 -55.868 -60.0924
43.9 -55.8601 -60.0031
43.95 -55.8519 -59.9142
44 -55.8434 -59.8258
44.05 -55.8345 -59.7378
44.1 -55.8254 -59.6502
44.15 -55.816 -59.5631
44.2 -55.8063 -59.4764
44.25 -55.7963 -59.3902
44.3 -55.7861 -59.3044
44.35 -55.7756 -59.219
44.4 -55.7649 -59.1341
44.45 -55.754 -59.0497
44.5 -55.7429 -58.9657
44.55 -55.7316 -58.8821
44.6 -55.7201 -58.799
44.65 -55.7084 -58.7163
44.7 -55.6965 -58.6341
44.75 -55.6845 -58.5524
44.8 -55.6723 -58.4711
