0 60 -10 0.0001 0.0001 0.01 0.01 0.03 0.03
0.05 38.6125 -35.295 226.813 587.298 -3.98546 1.82552 0.297073 0.297073
0.1 8.06036 -58.8797 1048.2 942.718 -1.57024 3.56643 0.29429 0.29429
0.15 -29.9392 -70.3781 2394.55 883.452 1.38407 4.52159 0.291643 0.291644
0.2 -67.7447 -73.2235 3711.63 632.993 4.31508 4.80213 0.289129 0.289128
0.25 -91.0328 -73.7041 3568.14 418.065 7.48803 4.74113 0.286742 0.286735
0.3 -88.4244 -73.5925 2194.28 270.881 5.89889 4.66987 0.284476 0.284459
0.35 -85.3844 -73.286 1334.67 175.997 5.49919 4.6044 0.282324 0.282294
0.4 -82.8391 -72.8922 812.453 116.001 5.27445 4.5397 0.280279 0.280235
0.45 -80.69 -72.4493 495.297 78.2683 5.08322 4.47473 0.278334 0.278276
0.5 -78.8652 -71.9759 302.739 54.5344 4.91677 4.40984 0.276484 0.276412
0.55 -77.3061 -71.4836 185.838 39.575 4.77203 4.34555 0.274725 0.274639
0.6 -75.9674 -70.9805 114.893 30.1287 4.64587 4.28232 0.273051 0.272952
0.65 -74.8131 -70.4732 71.884 24.1683 4.53549 4.22052 0.271459 0.271347
0.7 -73.8143 -69.9665 45.8751 20.4342 4.4385 4.1604 0.269944 0.26982
0.75 -72.9478 -69.4648 30.2249 18.1419 4.35293 4.10218 0.268503 0.268367
0.8 -72.1941 -68.9713 20.8973 16.801 4.27716 4.046 0.267132 0.266984
0.85 -71.5372 -68.489 15.4373 16.1034 4.20983 3.99198 0.265827 0.265669
0.9 -70.9638 -68.0203 12.3495 15.8535 4.14982 3.94021 0.264585 0.264417
0.95 -70.4627 -67.5674 10.7205 15.9258 4.09619 3.89075 0.263404 0.263226
1 -70.0241 -67.132 9.99086 16.2384 4.04812 3.84365 0.26228 0.262093
1.05 -69.64 -66.7157 9.81612 16.736 4.00492 3.79894 0.26121 0.261015
1.1 -69.3032 -66.3198 9.98278 17.3805 3.966 3.75662 0.260192 0.259989
1.15 -69.0076 -65.9454 10.3573 18.1435 3.93086 3.71671 0.259224 0.259012
1.2 -68.7479 -65.5931 10.8553 19.0034 3.89904 3.6792 0.258302 0.258083
1.25 -68.5194 -65.2636 11.4226 19.942 3.87015 3.64405 0.257424 0.257199
1.3 -68.318 -64.9572 12.0242 20.9437 3.84386 3.61123 0.25659 0.256357
1.35 -68.1403 -64.6741 12.6369 21.994 3.81986 3.5807 0.255795 0.255556
1.4 -67.9829 -64.4141 13.2455 23.0794 3.79789 3.5524 0.255039 0.254794
1.45 -67.8431 -64.1769 13.8397 24.1869 3.77772 3.52625 0.254319 0.254068
1.5 -67.7186 -63.9621 14.413 25.3042 3.75914 3.50219 0.253634 0.253378
1.55 -67.6071 -63.7689 14.9612 26.4194 3.74198 3.48012 0.252982 0.252721
1.6 -67.5068 -63.5965 15.4818 27.5215 3.72607 3.45994 0.252361 0.252095
1.65 -67.4162 -63.444 15.9736 28.6001 3.71127 3.44156 0.25177 0.2515
1.7 -67.3337 -63.3102 16.4365 29.6458 3.69747 3.42487 0.251208 0.250933
1.75 -67.2581 -63.194 16.8709 30.6504 3.68455 3.40977 0.250673 0.250393
1.8 -67.1884 -63.0941 17.2777 31.607 3.67242 3.39614 0.250163 0.24988
1.85 -67.1237 -63.0093 17.6584 32.5096 3.661 3.38387 0.249678 0.249391
1.9 -67.0631 -62.9383 18.0145 33.354 3.65021 3.37285 0.249216 0.248925
1.95 -67.006 -62.8798 18.3476 34.1368 3.63999 3.36297 0.248776 0.248482
2 -66.9519 -62.8325 18.6596 34.8561 3.63029 3.35414 0.248357 0.24806
2.05 -66.9002 -62.7953 18.9524 35.5114 3.62105 3.34625 0.247958 0.247659
