2.35 -68.7322 -16.1257 -0.00131361 0.00695529 -0.893963 -0.250325 -3.7154 -0.271465 0.246178 0.247922
2.4 -68.913 -18.2024 -0.00126522 0.00656796 -0.860549 -0.252677 -3.72273 -0.408334 0.245889 0.247738
2.45 -69.0164 -20.28 -0.00121739 0.00617906 -0.827705 -0.254463 -3.72522 -0.545073 0.245612 0.247567
2.5 -69.067 -22.3657 -0.00117055 0.00578937 -0.795671 -0.255763 -3.72446 -0.682171 0.245348 0.247408
2.55 -69.0817 -24.4685 -0.00112499 0.0053995 -0.764587 -0.256658 -3.72156 -0.820248 0.245096 0.247259
2.6 -69.0718 -26.6003 -0.00108086 0.00501 -0.734527 -0.257233 -3.71723 -0.960087 0.244856 0.247121
2.65 -69.0449 -28.7756 -0.00103823 0.00462125 -0.705522 -0.257576 -3.71197 -1.10266 0.244626 0.246993
2.7 -69.0059 -31.0125 -0.000997133 0.00423352 -0.677576 -0.25778 -3.7061 -1.24917 0.244406 0.246873
2.75 -68.9585 -33.3328 -0.000957553 0.00384693 -0.650678 -0.25794 -3.69984 -1.40105 0.244197 0.246761
2.8 -68.9048 -35.7619 -0.000919471 0.00346147 -0.624807 -0.258153 -3.69332 -1.55998 0.243997 0.246656
2.85 -68.8465 -38.328 -0.000882851 0.003077 -0.599935 -0.258514 -3.68664 -1.72784 0.243806 0.246559
2.9 -68.7846 -41.0599 -0.00084765 0.00269323 -0.576031 -0.259102 -3.67986 -1.90651 0.243623 0.246468
2.95 -68.7199 -43.9822 -0.000813824 0.0023098 -0.553063 -0.259966 -3.67303 -2.09762 0.243448 0.246382
3 -68.6529 -47.1058 -0.000781324 0.00192631 -0.530997 -0.261096 -3.66618 -2.30189 0.243282 0.246302
3.05 -68.5839 -50.4134 -0.000750103 0.00154245 -0.5098 -0.262381 -3.65931 -2.51821 0.243122 0.246226
3.1 -68.5132 -53.8406 -0.000720113 0.00115816 -0.48944 -0.263566 -3.65245 -2.7423 0.24297 0.246154
3.15 -68.441 -57.2593 -0.000691309 0.000773869 -0.469886 -0.264225 -3.64559 -2.96572 0.242824 0.246087
3.2 -68.3673 -60.4818 -0.000663644 0.000390719 -0.451106 -0.263816 -3.63875 -3.17608 0.242685 0.246022
3.25 -68.2924 -63.3019 -0.000637076 1.06142e-05 -0.43307 -0.261831 -3.63192 -3.35983 0.242551 0.245961
3.3 -68.2163 -65.5668 -0.00061156 -0.000364612 -0.415749 -0.258005 -3.6251 -3.50699 0.242424 0.245902
3.35 -68.1389 -67.2333 -0.000587057 -0.000367429 -0.399116 -0.252431 -3.61829 -3.61476 0.242302 0.245845
3.4 -68.0604 -68.3655 -0.000563527 -0.000358371 -0.383143 -0.245486 -3.61149 -3.68741 0.242185 0.24579
3.45 -67.9808 -69.0844 -0.000540931 -0.000347685 -0.367805 -0.237652 -3.60469 -3.73301 0.242073 0.245738
3.5 -67.9001 -69.5156 -0.000519233 -0.000336036 -0.353077 -0.22936 -3.59791 -3.75988 0.241966 0.245687
3.55 -67.8184 -69.76 -0.000498398 -0.000323957 -0.338934 -0.220922 -3.59112 -3.7747 0.241864 0.245638
3.6 -67.7355 -69.8882 -0.000478391 -0.000311815 -0.325353 -0.212537 -3.58434 -3.78209 0.241766 0.245591
3.65 -67.6517 -69.946 -0.00045918 -0.000299835 -0.312313 -0.204322 -3.57756 -3.785 0.241672 0.245546
3.7 -67.5668 -69.9614 -0.000440734 -0.000288146 -0.299792 -0.19634 -3.57077 -3.78523 0.241582 0.245502
3.75 -67.4809 -69.9512 -0.000423022 -0.000276813 -0.28777 -0.188619 -3.56398 -3.78386 0.241496 0.24546
3.8 -67.394 -69.9256 -0.000406016 -0.000265868 -0.276227 -0.181173 -3.55718 -3.78152 0.241413 0.245419
3.85 -67.3061 -69.8903 -0.000389687 -0.000255321 -0.265143 -0.174004 -3.55037 -3.77859 0.241334 0.24538
3.9 -67.2172 -69.8487 -0.000374009 -0.00024517 -0.254502 -0.167108 -3.54355 -3.77529 0.241258 0.245342
3.95 -67.1274 -69.8031 -0.000358956 -0.000235409 -0.244284 -0.160478 -3.53671 -3.77174 0.241185 0.245305
4 -67.0366 -69.7545 -0.000344503 -0.000226026 -0.234474 -0.154107 -3.52987 -3.76802 0.241115 0.24527
4.05 -66.9449 -69.7038 -0.000330627 -0.00021701 -0.225056 -0.147985 -3.523 -3.76418 0.241048 0.245235
4.1 -66.8523 -69.6513 -0.000317304 -0.000208348 -0.216014 -0.142103 -3.51612 -3.76024 0.240983 0.245202
4.15 -66.7587 -69.5974 -0.000304514 -0.000200026 -0.207332 -0.136453 -3.50922 -3.75623 0.240922 0.24517
4.2 -66.6643 -69.5421 -0.000292234 -0.000192033 -0.198998 -0.131026 -3.50231 -3.75215 0.240862 0.245139
4.25 -66.569 -69.4857 -0.000280445 -0.000184354 -0.190996 -0.125814 -3.49537 -3.74801 0.240805 0.245109
4.3 -66.4728 -69.4281 -0.000269127 -0.000176979 -0.183314 -0.120807 -3.48842 -3.74381 0.24075 0.245079
4.35 -66.3758 -69.3695 -0.000258261 -0.000169896 -0.17594 -0.115998 -3.48144 -3.73955 0.240697 0.245051
4.4 -66.2779 -69.3098 -0.00024783 -0.000163092 -0.16886 -0.111379 -3.47444 -3.73524 0.240646 0.245023
4.45 -66.1793 -69.249 -0.000237816 -0.000156557 -0.162063 -0.106943 -3.46742 -3.73087 0.240598 0.244997
4.5 -66.0798 -69.1871 -0.000228203 -0.000150281 -0.155539 -0.102682 -3.46038 -3.72645 0.24055 0.244971
4.55 -65.9796 -69.1243 -0.000218975 -0.000144253 -0.149276 -0.09859 -3.45332 -3.72196 0.240505 0.244945
4.6 -65.8787 -69.0603 -0.000210116 -0.000138464 -0.143263 -0.0946599 -3.44623 -3.71743 0.240461 0.244921
4.65 -65.777 -68.9954 -0.000201612 -0.000132904 -0.137492 -0.0908854 -3.43912 -3.71283 0.240419 0.244897
4.7 -65.6745 -68.9294 -0.000193449 -0.000127564 -0.131952 -0.0872604 -3.43199 -3.70818 0.240379 0.244874
4.75 -65.5714 -68.8623 -0.000185613 -0.000122436 -0.126634 -0.083779 -3.42484 -3.70347 0.24034 0.244851
4.8 -65.4676 -68.7942 -0.000178092 -0.00011751 -0.121529 -0.0804356 -3.41767 -3.6987 0.240302 0.244829
4.85 -65.3632 -68.7251 -0.000170872 -0.00011278 -0.116629 -0.0772247 -3.41048 -3.69387 0.240265 0.244807
4.9 -65.2582 -68.6549 -0.000163941 -0.000108238 -0.111926 -0.0741411 -3.40326 -3.68899 0.24023 0.244786
4.95 -65.1525 -68.5837 -0.000157289 -0.000103876 -0.107411 -0.0711799 -3.39603 -3.68404 0.240196 0.244766
5 -65.0463 -68.5115 -0.000150904 -9.96863e-05 -0.103078 -0.0683361 -3.38878 -3.67903 0.240163 0.244746
5.05 -64.9395 -68.4382 -0.000144775 -9.56632e-05 -0.0989185 -0.0656051 -3.38151 -3.67397 0.240131 0.244726
5.1 -64.8321 -68.3638 -0.000138893 -9.17998e-05 -0.0949265 -0.0629825 -3.37422 -3.66884 0.240101 0.244707
5.15 -64.7243 -68.2885 -0.000133247 -8.80898e-05 -0.0910948 -0.0604641 -3.36691 -3.66366 0.240071 0.244688
5.2 -64.616 -68.2121 -0.000127828 -8.45271e-05 -0.0874173 -0.0580457 -3.35959 -3.65841 0.240042 0.24467
5.25 -64.5072 -68.1346 -0.000122627 -8.11059e-05 -0.0838876 -0.0557234 -3.35226 -3.6531 0.240014 0.244652
5.3 -64.3979 -68.0562 -0.000117635 -7.78206e-05 -0.0805 -0.0534933 -3.3449 -3.64773 0.239987 0.244634
5.35 -64.2883 -67.9767 -0.000112844 -7.46659e-05 -0.0772487 -0.0513519 -3.33754 -3.64231 0.239961 0.244617
5.4 -64.1783 -67.8962 -0.000108246 -7.16366e-05 -0.0741283 -0.0492957 -3.33016 -3.63682 0.239935 0.2446
5.45 -64.0679 -67.8147 -0.000103833 -6.87278e-05 -0.0711335 -0.0473212 -3.32277 -3.63127 0.23991 0.244584
5.5 -63.9572 -67.7322 -9.95972e-05 -6.59348e-05 -0.0682594 -0.0454253 -3.31537 -3.62566 0.239886 0.244568
5.55 -63.8462 -67.6487 -9.55325e-05 -6.32528e-05 -0.065501 -0.0436049 -3.30797 -3.61999 0.239863 0.244552
5.6 -63.7348 -67.5642 -9.16316e-05 -6.06776e-05 -0.0628539 -0.0418569 -3.30055 -3.61427 0.23984 0.244536
