0 60 -30 0.001 0.001 0.1 0.1 0.1 0.1 0.3 0.3 0.178 0.178
0.05 45.9801 -28.6709 0.00339703 -0.00188922 1.1814 -1.93555 4.47847 -1.32135 0.297074 0.297073 0.578563 0.130036
0.1 38.9551 -25.7174 0.00482608 -0.00266967 0.746271 -1.75788 3.90899 -1.07882 0.294292 0.294288 2.05837 0.566906
0.15 35.1709 -19.9996 0.00577621 -0.00235868 0.536796 -1.49883 3.62167 -0.625646 0.291649 0.291638 3.90806 1.38147
0.2 32.4889 -9.87889 0.0064428 -0.00190196 0.389673 -1.11565 3.40842 0.160513 0.289138 0.289116 5.90965 2.87792
0.25 30.0348 6.55323 0.00689095 -0.00123357 0.255942 -0.563107 3.20373 1.42306 0.286752 0.286716 7.90474 5.59831
0.3 27.5223 28.1952 0.00714076 -0.000339245 0.125012 0.11124 2.99234 3.08469 0.284487 0.284432 9.79206 9.94717
0.35 24.889 45.3663 0.00720048 0.000536897 -0.00342077 0.650304 2.77331 4.50073 0.282336 0.282259 11.5138 15.0508
0.4 22.1467 51.0046 0.00707722 0.00153046 -0.127547 0.869359 2.54911 5.13713 0.280294 0.280192 13.041 19.3161
0.45 19.3265 51.6687 0.00677978 0.00259153 -0.245561 0.846468 2.32259 5.13277 0.278355 0.278227 14.3626 22.2274
0.5 16.4607 51.0268 0.00631882 0.0036168 -0.356121 0.828572 2.09623 5.14302 0.276514 0.276358 15.4787 25.1297
0.55 13.5775 49.3127 0.00570638 0.00459417 -0.458366 0.8664 1.87197 5.32263 0.274767 0.274582 16.3959 28.5773
0.6 10.6994 45.8862 0.00495535 0.00552666 -0.551851 1.00173 1.6513 5.81955 0.273108 0.272895 17.1246 33.3211
0.65 7.84408 39.6156 0.00407897 0.00642351 -0.636452 1.30504 1.43526 6.89432 0.271532 0.271294 17.677 40.7892
0.7 5.02454 29.3873 0.00309039 0.00729529 -0.712284 1.84961 1.22456 8.85147 0.270035 0.269773 18.066 52.9522
0.75 2.25009 15.4212 0.00200243 0.00814352 -0.779634 2.64038 1.01964 11.7982 0.268613 0.268331 18.3044 71.1916
0.8 -0.47306 1.54564 0.000827366 0.00894737 -0.838909 3.51174 0.820693 15.2392 0.26726 0.266963 18.4045 93.8348
0.85 -3.14118 -3.40406 -0.000423481 0.00967254 -0.890587 4.12054 0.627775 17.7109 0.265974 0.265667 18.3777 113.162
0.9 -5.75254 -0.504942 -0.00131814 0.0102718 -0.935189 3.87712 0.440799 17.0935 0.26475 0.264438 18.2347 115.776
0.95 -8.307 3.71827 -0.00137762 0.0107444 -0.973256 3.13536 0.259583 14.5462 0.263585 0.263276 17.985 105.968
1 -10.8058 9.44428 -0.00142807 0.0111161 -1.00533 2.45452 0.0838676 12.1283 0.262476 0.262175 17.6372 95.3422
1.05 -13.2513 15.7853 -0.00147028 0.0114042 -1.03196 1.78155 -0.0866766 9.75445 0.261419 0.261134 17.1987 83.4956
1.1 -15.6471 21.5641 -0.00150501 0.0116308 -1.05365 1.20865 -0.252443 7.61427 0.260414 0.26015 16.6759 71.8537
1.15 -17.998 25.8549 -0.00153302 0.0118114 -1.07094 0.767326 -0.413893 5.87877 0.259456 0.259221 16.0738 61.9076
1.2 -20.3101 28.2915 -0.00155503 0.0119537 -1.08432 0.459383 -0.571572 4.60901 0.258544 0.258343 15.3961 54.4871
1.25 -22.5912 29.0259 -0.00157177 0.0120587 -1.09429 0.261891 -0.726117 3.75665 0.257675 0.257515 14.6448 49.6113
1.3 -24.8509 28.4839 -0.00158394 0.0121251 -1.10134 0.141628 -0.87828 3.21262 0.256848 0.256735 13.8203 46.7417
1.35 -27.1012 27.1228 -0.00159225 0.0121513 -1.10594 0.0681824 -1.02894 2.8622 0.25606 0.255999 12.9208 45.1694
1.4 -29.3559 25.2973 -0.0015974 0.0121368 -1.10858 0.0200638 -1.17914 2.61738 0.25531 0.255306 11.9423 44.2923
1.45 -31.6318 23.233 -0.00160005 0.0120823 -1.10972 -0.0152925 -1.33003 2.42348 0.254595 0.254653 10.8783 43.712
1.5 -33.9474 21.0543 -0.00160087 0.0119899 -1.10982 -0.0441998 -1.48294 2.25172 0.253913 0.25404 9.72008 43.2101
1.55 -36.3235 18.8237 -0.00160049 0.0118619 -1.10929 -0.0694627 -1.63928 2.08897 0.253264 0.253463 8.45659 42.6849
1.6 -38.7811 16.571 -0.0015995 0.011701 -1.10852 -0.0922202 -1.80051 1.92997 0.252646 0.252921 7.07539 42.0971
1.65 -41.3399 14.3111 -0.00159837 0.0115098 -1.1078 -0.112921 -1.96794 1.77291 0.252056 0.252413 5.56399 41.4355
1.7 -44.0141 12.0521 -0.00159745 0.0112912 -1.10728 -0.131763 -2.14254 1.61728 0.251495 0.251935 3.91249 40.7001
1.75 -46.8072 9.79935 -0.00159682 0.0110476 -1.10693 -0.148859 -2.32454 1.46304 0.250959 0.251488 2.11781 39.895
