2.9 -70.1911 -49.2143 -0.0448718 -8.2057 3.76109 2.4081 0.242983 0.242982
2.95 -70.154 -52.6606 -0.0440198 -5.22076 3.75607 2.62918 0.242813 0.242812
3 -70.1151 -56.1969 -0.04336 -3.10642 3.75106 2.85596 0.242651 0.242651
3.05 -70.0747 -59.6477 -0.0428599 -1.77582 3.74607 3.077 0.242497 0.242496
3.1 -70.0331 -62.7841 -0.0424932 -1.00604 3.74111 3.27743 0.24235 0.242349
3.15 -69.9904 -65.3973 -0.0422382 -0.58382 3.73619 3.44377 0.242209 0.242209
3.2 -69.9466 -67.3817 -0.0420772 -0.357771 3.7313 3.56928 0.242075 0.242074
3.25 -69.9019 -68.7634 -0.0419957 -0.236133 3.72645 3.65575 0.241947 0.241946
3.3 -69.8563 -69.6585 -0.0419815 -0.168528 3.72164 3.71082 0.241825 0.241824
3.35 -69.8098 -70.207 -0.0420247 -0.128917 3.71685 3.74367 0.241708 0.241707
3.4 -69.7626 -70.5286 -0.0421172 -0.104201 3.7121 3.76213 0.241597 0.241596
3.45 -69.7145 -70.7095 -0.0422521 -0.0877838 3.70738 3.77177 0.24149 0.241489
3.5 -69.6656 -70.8058 -0.0424237 -0.0762645 3.70268 3.77615 0.241389 0.241388
3.55 -69.616 -70.8517 -0.0426275 -0.0678211 3.698 3.77746 0.241291 0.24129
3.6 -69.5656 -70.868 -0.0428595 -0.0614283 3.69334 3.77698 0.241198 0.241197
3.65 -69.5145 -70.8665 -0.0431165 -0.0564762 3.6887 3.77545 0.241109 0.241108
3.7 -69.4626 -70.8544 -0.0433959 -0.0525801 3.68407 3.77332 0.241024 0.241023
3.75 -69.4099 -70.8356 -0.0436955 -0.0494838 3.67945 3.77083 0.240943 0.240942
3.8 -69.3565 -70.8127 -0.0440135 -0.0470082 3.67484 3.76814 0.240865 0.240864
3.85 -69.3023 -70.787 -0.0443484 -0.0450228 3.67023 3.76532 0.240791 0.24079
3.9 -69.2474 -70.7594 -0.044699 -0.0434299 3.66563 3.76243 0.240719 0.240718
3.95 -69.1917 -70.7304 -0.0450644 -0.0421541 3.66102 3.75951 0.240651 0.24065
4 -69.1353 -70.7002 -0.0454436 -0.0411366 3.65642 3.75655 0.240585 0.240584
4.05 -69.0782 -70.6692 -0.0458362 -0.0403307 3.65181 3.75358 0.240523 0.240522
4.1 -69.0203 -70.6373 -0.0462416 -0.039699 3.64719 3.75061 0.240463 0.240461
4.15 -68.9616 -70.6046 -0.0466593 -0.0392113 3.64257 3.74762 0.240405 0.240404
4.2 -68.9023 -70.5713 -0.0470891 -0.0388431 3.63794 3.74462 0.24035 0.240348
4.25 -68.8422 -70.5372 -0.0475308 -0.0385744 3.63329 3.74162 0.240296 0.240295
4.3 -68.7814 -70.5025 -0.0479842 -0.0383891 3.62863 3.73861 0.240246 0.240244
4.35 -68.7198 -70.4671 -0.0484491 -0.0382735 3.62396 3.73558 0.240197 0.240195
4.4 -68.6576 -70.431 -0.0489256 -0.0382169 3.61927 3.73255 0.24015 0.240148
4.45 -68.5946 -70.3943 -0.0494136 -0.0382101 3.61457 3.7295 0.240104 0.240103
4.5 -68.5309 -70.3568 -0.0499131 -0.0382457 3.60985 3.72643 0.240061 0.24006
4.55 -68.4665 -70.3187 -0.0504241 -0.0383175 3.60511 3.72335 0.240019 0.240018
4.6 -68.4014 -70.2799 -0.0509468 -0.0384204 3.60035 3.72025 0.239979 0.239978
4.65 -68.3355 -70.2405 -0.0514811 -0.0385504 3.59557 3.71713 0.23994 0.239939
4.7 -68.2691 -70.2003 -0.0520272 -0.0387039 3.59076 3.71399 0.239903 0.239902
4.75 -68.2019 -70.1594 -0.0525852 -0.038878 3.58594 3.71082 0.239867 0.239866
4.8 -68.134 -70.1178 -0.0531553 -0.0390705 3.58109 3.70763 0.239832 0.239831
4.85 -68.0655 -70.0755 -0.0537374 -0.0392795 3.57622 3.70442 0.239799 0.239798
4.9 -67.9963 -70.0325 -0.0543319 -0.0395033 3.57133 3.70118 0.239767 0.239765
4.95 -67.9264 -69.9888 -0.0549388 -0.0397406 3.56641 3.69791 0.239735 0.239734
5 -67.8559 -69.9444 -0.0555582 -0.0399905 3.56147 3.69461 0.239705 0.239704
5.05 -67.7848 -69.8992 -0.0561904 -0.0402521 3.5565 3.69129 0.239676 0.239675
5.1 -67.713 -69.8533 -0.0568355 -0.0405246 3.55151 3.68793 0.239648 0.239647
5.15 -67.6407 -69.8067 -0.0574936 -0.0408075 3.54649 3.68454 0.239621 0.23962
5.2 -67.5676 -69.7594 -0.0581649 -0.0411004 3.54145 3.68111 0.239595 0.239593
5.25 -67.494 -69.7113 -0.0588495 -0.0414031 3.53638 3.67766 0.239569 0.239568
5.3 -67.4198 -69.6624 -0.0595477 -0.0417151 3.53129 3.67416 0.239544 0.239543
5.35 -67.3451 -69.6129 -0.0602596 -0.0420363 3.52617 3.67064 0.23952 0.239519
5.4 -67.2697 -69.5626 -0.0609853 -0.0423667 3.52102 3.66707 0.239497 0.239496
5.45 -67.1938 -69.5115 -0.0617251 -0.042706 3.51586 3.66348 0.239474 0.239473
5.5 -67.1174 -69.4597 -0.062479 -0.0430544 3.51066 3.65984 0.239452 0.239451
5.55 -67.0404 -69.4072 -0.0632472 -0.0434117 3.50544 3.65617 0.239431 0.23943
5.6 -66.9628 -69.3539 -0.06403 -0.043778 3.5002 3.65245 0.23941 0.239409
5.65 -66.8848 -69.2998 -0.0648274 -0.0441534 3.49494 3.6487 0.23939 0.239388
5.7 -66.8063 -69.245 -0.0656395 -0.0445378 3.48965 3.64491 0.23937 0.239369
5.75 -66.7272 -69.1895 -0.0664667 -0.0449314 3.48434 3.64109 0.239351 0.239349
5.8 -66.6477 -69.1332 -0.0673089 -0.0453343 3.479 3.63722 0.239332 0.239331
5.85 -66.5678 -69.0762 -0.0681664 -0.0457466 3.47364 3.63331 0.239314 0.239312
5.9 -66.4873 -69.0185 -0.0690392 -0.0461684 3.46826 3.62936 0.239296 0.239294
5.95 -66.4065 -68.96 -0.0699276 -0.0465999 3.46287 3.62537 0.239278 0.239277
6 -66.3252 -68.9007 -0.0708316 -0.0470411 3.45744 3.62134 0.239261 0.23926
6.05 -66.2435 -68.8407 -0.0717514 -0.0474922 3.452 3.61727 0.239244 0.239243
6.1 -66.1614 -68.78 -0.0726871 -0.0479534 3.44654 3.61316 0.239228 0.239227
6.15 -66.0789 -68.7186 -0.0736388 -0.0484248 3.44107 3.60901 0.239212 0.239211
6.2 -65.9961 -68.6564 -0.0746066 -0.0489066 3.43557 3.60482 0.239196 0.239195
6.25 -65.9129 -68.5936 -0.0755907 -0.0493989 3.43005 3.60058 0.239181 0.23918
6.3 -65.8294 -68.53 -0.0765912 -0.049902 3.42452 3.59631 0.239166 0.239164
6.35 -65.7455 -68.4656 -0.0776081 -0.0504159 3.41898 3.592 0.239151 0.23915
6.4 -65.6614 -68.4006 -0.0786415 -0.0509408 3.41341 3.58764 0.239136 0.239135
6.45 -65.5769 -68.3349 -0.0796915 -0.051477 3.40784 3.58324 0.239122 0.239121
6.5 -65.4922 -68.2685 -0.0807583 -0.0520246 3.40225 3.57881 0.239108 0.239106
6.55 -65.4072 -68.2014 -0.0818418 -0.0525837 3.39664 3.57433 0.239094 0.239093
6.6 -65.3219 -68.1336 -0.0829421 -0.0531546 3.39103 3.56982 0.23908 0.239079
6.65 -65.2364 -68.0651 -0.0840594 -0.0537373 3.3854 3.56526 0.239067 0.239065
6.7 -65.1507 -67.996 -0.0851936 -0.0543322 3.37976 3.56067 0.239053 0.239052
6.75 -65.0648 -67.9262 -0.0863448 -0.0549394 3.37411 3.55604 0.23904 0.239039
6.8 -64.9787 -67.8558 -0.0875131 -0.0555589 3.36845 3.55136 0.239027 0.239026
6.85 -64.8924 -67.7847 -0.0886984 -0.0561912 3.36279 3.54666 0.239015 0.239013
6.9 -64.806 -67.713 -0.0899008 -0.0568362 3.35711 3.54191 0.239002 0.239001
6.95 -64.7194 -67.6406 -0.0911203 -0.0574942 3.35144 3.53713 0.238989 0.238988
7 -64.6327 -67.5677 -0.092357 -0.0581653 3.34575 3.5323 0.238977 0.238976
7.05 -64.5458 -67.4941 -0.0936107 -0.0588498 3.34006 3.52745 0.238965 0.238964
7.1 -64.4589 -67.4199 -0.0948816 -0.0595478 3.33437 3.52256 0.238953 0.238952
7.15 -64.3719 -67.3452 -0.0961695 -0.0602595 3.32867 3.51763 0.238941 0.23894
7.2 -64.2848 -67.2698 -0.0974745 -0.060985 3.32297 3.51267 0.238929 0.238928
7.25 -64.1976 -67.1939 -0.0987966 -0.0617246 3.31727 3.50767 0.238917 0.238916
7.3 -64.1104 -67.1175 -0.100136 -0.0624783 3.31156 3.50264 0.238906 0.238905
7.35 -64.0232 -67.0405 -0.101492 -0.0632464 3.30586 3.49758 0.238894 0.238893
7.4 -63.9359 -66.963 -0.102864 -0.064029 3.30016 3.49249 0.238883 0.238882
7.45 -63.8487 -66.8849 -0.104254 -0.0648263 3.29446 3.48736 0.238872 0.23887
7.5 -63.7615 -66.8064 -0.105661 -0.0656385 3.28876 3.48221 0.23886 0.238859
7.55 -63.6743 -66.7273 -0.107084 -0.0664656 3.28307 3.47702 0.238849 0.238848
7.6 -63.5871 -66.6478 -0.108523 -0.0673078 3.27738 3.47181 0.238838 0.238837
7.65 -63.5 -66.5678 -0.10998 -0.0681654 3.27169 3.46657 0.238827 0.238826
7.7 -63.4129 -66.4873 -0.111452 -0.0690384 3.26601 3.4613 0.238816 0.238815
7.75 -63.326 -66.4064 -0.112941 -0.069927 3.26034 3.456 0.238806 0.238804
7.8 -63.2391 -66.3251 -0.114446 -0.0708313 3.25468 3.45068 0.238795 0.238793
7.85 -63.1523 -66.2433 -0.115967 -0.0717514 3.24902 3.44533 0.238784 0.238783
7.9 -63.0656 -66.1612 -0.117504 -0.0726875 3.24337 3.43996 0.238773 0.238772
7.95 -62.9791 -66.0786 -0.119056 -0.0736397 3.23773 3.43456 0.238763 0.238761
8 -62.8927 -65.9957 -0.120624 -0.0746082 3.2321 3.42915 0.238752 0.238751
8.05 -62.8065 -65.9124 -0.122208 -0.0755929 3.22648 3.42371 0.238742 0.23874
8.1 -62.7204 -65.8288 -0.123807 -0.0765942 3.22087 3.41825 0.238731 0.23873
8.15 -62.6345 -65.7448 -0.125421 -0.0776119 3.21528 3.41277 0.238721 0.23872
8.2 -62.5488 -65.6606 -0.127049 -0.0786463 3.20969 3.40727 0.23871 0.238709
8.25 -62.4632 -65.576 -0.128693 -0.0796975 3.20412 3.40175 0.2387 0.238699
8.3 -62.3779 -65.4911 -0.130351 -0.0807654 3.19857 3.39621 0.23869 0.238689
8.35 -62.2928 -65.406 -0.132023 -0.0818503 3.19303 3.39066 0.23868 0.238678
8.4 -62.2079 -65.3206 -0.13371 -0.0829521 3.1875 3.38509 0.238669 0.238668
8.45 -62.1232 -65.2349 -0.13541 -0.084071 3.18199 3.37951 0.238659 0.238658
8.5 -62.0388 -65.149 -0.137124 -0.085207 3.1765 3.37392 0.238649 0.238648
8.55 -61.9547 -65.063 -0.138852 -0.0863601 3.17102 3.36831 0.238639 0.238638
8.6 -61.8707 -64.9767 -0.140593 -0.0875304 3.16556 3.36269 0.238629 0.238628
8.65 -61.7871 -64.8902 -0.142347 -0.0887179 3.16012 3.35706 0.238619 0.238617
8.7 -61.7037 -64.8036 -0.144114 -0.0899228 3.15469 3.35142 0.238609 0.238607
8.75 -61.6207 -64.7167 -0.145893 -0.0911449 3.14929 3.34577 0.238599 0.238597
8.8 -61.5379 -64.6298 -0.147685 -0.0923843 3.1439 3.34011 0.238589 0.238587
8.85 -61.4554 -64.5427 -0.149489 -0.093641 3.13853 3.33445 0.238579 0.238577
8.9 -61.3732 -64.4556 -0.151305 -0.094915 3.13319 3.32878 0.238569 0.238567
8.95 -61.2913 -64.3683 -0.153132 -0.0962064 3.12786 3.3231 0.238559 0.238558
9 -61.2097 -64.2809 -0.154971 -0.097515 3.12256 3.31742 0.238549 0.238548
9.05 -61.1285 -64.1935 -0.156821 -0.0988409 3.11727 3.31173 0.238539 0.238538
9.1 -61.0476 -64.106 -0.158682 -0.100184 3.11201 3.30604 0.238529 0.238528
9.15 -60.967 -64.0185 -0.160553 -0.101544 3.10677 3.30035 0.238519 0.238518
9.2 -60.8868 -63.9309 -0.162435 -0.102922 3.10155 3.29466 0.238509 0.238508
9.25 -60.8069 -63.8433 -0.164327 -0.104316 3.09635 3.28897 0.2385 0.238498
9.3 -60.7273 -63.7558 -0.166229 -0.105728 3.09118 3.28328 0.23849 0.238489
9.35 -60.6481 -63.6682 -0.16814 -0.107157 3.08603 3.27759 0.23848 0.238479
9.4 -60.5693 -63.5807 -0.170061 -0.108602 3.0809 3.27191 0.23847 0.238469
9.45 -60.4908 -63.4932 -0.171991 -0.110064 3.0758 3.26622 0.238461 0.238459
9.5 -60.4127 -63.4058 -0.17393 -0.111543 3.07072 3.26054 0.238451 0.23845
9.55 -60.335 -63.3184 -0.175878 -0.113039 3.06566 3.25487 0.238441 0.23844
9.6 -60.2576 -63.2311 -0.177833 -0.114551 3.06063 3.2492 0.238431 0.23843
9.65 -60.1806 -63.1439 -0.179797 -0.116079 3.05562 3.24353 0.238422 0.23842
9.7 -60.104 -63.0568 -0.181769 -0.117624 3.05064 3.23788 0.238412 0.238411
9.75 -60.0277 -62.9698 -0.183749 -0.119185 3.04568 3.23223 0.238402 0.238401
9.8 -59.9519 -62.8829 -0.185736 -0.120762 3.04074 3.22659 0.238392 0.238391
9.85 -59.8764 -62.7961 -0.18773 -0.122355 3.03583 3.22096 0.238383 0.238382
9.9 -59.8013 -62.7095 -0.189731 -0.123963 3.03095 3.21534 0.238373 0.238372
9.95 -59.7266 -62.6231 -0.191738 -0.125587 3.02609 3.20973 0.238363 0.238362
10 -59.6523 -62.5368 -0.193752 -0.127226 3.02125 3.20413 0.238354 0.238353
10.05 -59.5783 -62.4507 -0.195772 -0.128881 3.01644 3.19854 0.238344 0.238343
10.1 -59.5048 -62.3648 -0.197798 -0.130551 3.01166 3.19296 0.238334 0.238333
10.15 -59.4316 -62.2791 -0.19983 -0.132235 3.0069 3.1874 0.238325 0.238324
10.2 -59.3589 -62.1936 -0.201868 -0.133934 3.00217 3.18185 0.238315 0.238314
10.25 -59.2865 -62.1083 -0.20391 -0.135648 2.99746 3.17631 0.238306 0.238304
10.3 -59.2146 -62.0232 -0.205958 -0.137376 2.99278 3.17079 0.238296 0.238295
10.35 -59.143 -61.9384 -0.208011 -0.139118 2.98812 3.16529 0.238286 0.238285
10.4 -59.0718 -61.8538 -0.210068 -0.140874 2.98349 3.1598 0.238277 0.238275
10.45 -59.001 -61.7694 -0.212129 -0.142643 2.97888 3.15432 0.238267 0.238266
10.5 -58.9306 -61.6853 -0.214195 -0.144427 2.9743 3.14887 0.238258 0.238256
10.55 -58.8606 -61.6015 -0.216265 -0.146223 2.96974 3.14343 0.238248 0.238247
10.6 -58.791 -61.5179 -0.218339 -0.148032 2.96521 3.138 0.238238 0.238237
10.65 -58.7218 -61.4346 -0.220416 -0.149855 2.96071 3.1326 0.238229 0.238227
10.7 -58.653 -61.3516 -0.222496 -0.15169 2.95623 3.12721 0.238219 0.238218
10.75 -58.5845 -61.2689 -0.22458 -0.153537 2.95177 3.12184 0.23821 0.238208
10.8 -58.5165 -61.1864 -0.226667 -0.155397 2.94734 3.1165 0.2382 0.238199
10.85 -58.4488 -61.1043 -0.228757 -0.157268 2.94294 3.11117 0.23819 0.238189
10.9 -58.3816 -61.0225 -0.230849 -0.159151 2.93856 3.10586 0.238181 0.23818
10.95 -58.3147 -60.941 -0.232944 -0.161046 2.9342 3.10057 0.238171 0.23817
11 -58.2482 -60.8598 -0.235041 -0.162952 2.92987 3.0953 0.238162 0.23816
11.05 -58.1821 -60.7789 -0.237141 -0.164869 2.92557 3.09005 0.238152 0.238151
11.1 -58.1164 -60.6983 -0.239242 -0.166797 2.92129 3.08482 0.238143 0.238141
11.15 -58.0511 -60.6181 -0.241345 -0.168735 2.91703 3.07962 0.238133 0.238132
11.2 -57.9861 -60.5382 -0.24345 -0.170684 2.9128 3.07443 0.238123 0.238122
11.25 -57.9215 -60.4586 -0.245556 -0.172643 2.90859 3.06927 0.238114 0.238113
11.3 -57.8574 -60.3794 -0.247663 -0.174612 2.90441 3.06413 0.238104 0.238103
11.35 -57.7936 -60.3005 -0.249772 -0.176591 2.90025 3.05901 0.238095 0.238094
11.4 -57.7301 -60.2219 -0.251882 -0.178579 2.89612 3.05391 0.238085 0.238084
11.45 -57.6671 -60.1437 -0.253992 -0.180576 2.89201 3.04883 0.238076 0.238074
11.5 -57.6044 -60.0658 -0.256103 -0.182582 2.88793 3.04378 0.238066 0.238065
11.55 -57.5421 -59.9883 -0.258214 -0.184597 2.88387 3.03875 0.238057 0.238055
11.6 -57.4802 -59.9111 -0.260326 -0.186621 2.87983 3.03374 0.238047 0.238046
11.65 -57.4187 -59.8343 -0.262438 -0.188653 2.87582 3.02876 0.238038 0.238036
11.7 -57.3575 -59.7579 -0.264551 -0.190693 2.87183 3.0238 0.238028 0.238027
11.75 -57.2967 -59.6818 -0.266663 -0.192742 2.86787 3.01886 0.238018 0.238017
11.8 -57.2363 -59.606 -0.268774 -0.194798 2.86393 3.01394 0.238009 0.238008
11.85 -57.1762 -59.5306 -0.270886 -0.196861 2.86001 3.00905 0.237999 0.237998
11.9 -57.1165 -59.4556 -0.272996 -0.198932 2.85611 3.00417 0.23799 0.237989
11.95 -57.0572 -59.3809 -0.275106 -0.20101 2.85225 2.99933 0.23798 0.237979
12 -56.9982 -59.3065 -0.277216 -0.203096 2.8484 2.9945 0.237971 0.23797
12.05 -56.9396 -59.2326 -0.279324 -0.205188 2.84458 2.9897 0.237961 0.23796
12.1 -56.8814 -59.159 -0.281431 -0.207286 2.84078 2.98492 0.237952 0.237951
12.15 -56.8236 -59.0857 -0.283536 -0.209391 2.837 2.98016 0.237942 0.237941
12.2 -56.7661 -59.0128 -0.285641 -0.211503 2.83325 2.97543 0.237933 0.237932
12.25 -56.7089 -58.9402 -0.287743 -0.21362 2.82952 2.97072 0.237923 0.237922
12.3 -56.6522 -58.868 -0.289844 -0.215743 2.82582 2.96603 0.237914 0.237912
12.35 -56.5958 -58.7962 -0.291942 -0.217873 2.82213 2.96136 0.237904 0.237903
12.4 -56.5398 -58.7247 -0.294039 -0.220007 2.81848 2.95672 0.237895 0.237893
12.45 -56.4841 -58.6535 -0.296133 -0.222148 2.81484 2.9521 0.237885 0.237884
12.5 -56.4288 -58.5827 -0.298224 -0.224293 2.81123 2.9475 0.237876 0.237874
12.55 -56.3739 -58.5123 -0.300313 -0.226444 2.80764 2.94293 0.237866 0.237865
12.6 -56.3193 -58.4422 -0.302399 -0.2286 2.80408 2.93837 0.237857 0.237855
12.65 -56.2652 -58.3724 -0.304482 -0.230761 2.80054 2.93384 0.237847 0.237846
12.7 -56.2114 -58.303 -0.306562 -0.232926 2.79702 2.92933 0.237838 0.237836
12.75 -56.1579 -58.2339 -0.308638 -0.235096 2.79353 2.92485 0.237828 0.237827
12.8 -56.1048 -58.1651 -0.310711 -0.237271 2.79006 2.92038 0.237819 0.237817
12.85 -56.0522 -58.0967 -0.312779 -0.23945 2.78662 2.91593 0.237809 0.237808
12.9 -55.9998 -58.0286 -0.314844 -0.241634 2.7832 2.91151 0.2378 0.237798
12.95 -55.9479 -57.9609 -0.316904 -0.243821 2.7798 2.90711 0.23779 0.237789
13 -55.8964 -57.8935 -0.318959 -0.246013 2.77643 2.90273 0.237781 0.237779
13.05 -55.8452 -57.8264 -0.32101 -0.248209 2.77308 2.89837 0.237771 0.23777
13.1 -55.7944 -57.7596 -0.323056 -0.250408 2.76976 2.89403 0.237762 0.23776
13.15 -55.7441 -57.6931 -0.325096 -0.252612 2.76646 2.88971 0.237752 0.237751
13.2 -55.6941 -57.627 -0.32713 -0.254819 2.76319 2.88541 0.237743 0.237741
13.25 -55.6445 -57.5612 -0.329159 -0.257029 2.75995 2.88114 0.237733 0.237732
13.3 -55.5953 -57.4957 -0.331181 -0.259244 2.75673 2.87688 0.237724 0.237722
13.35 -55.5465 -57.4305 -0.333197 -0.261461 2.75353 2.87264 0.237714 0.237713
13.4 -55.4982 -57.3656 -0.335206 -0.263682 2.75036 2.86843 0.237705 0.237703
13.45 -55.4502 -57.301 -0.337208 -0.265907 2.74722 2.86423 0.237695 0.237694
13.5 -55.4027 -57.2367 -0.339202 -0.268134 2.74411 2.86005 0.237686 0.237684
13.55 -55.3556 -57.1728 -0.341188 -0.270365 2.74102 2.85589 0.237676 0.237675
13.6 -55.309 -57.1091 -0.343166 -0.272599 2.73796 2.85175 0.237667 0.237665
13.65 -55.2628 -57.0457 -0.345135 -0.274836 2.73493 2.84763 0.237657 0.237656
13.7 -55.217 -56.9826 -0.347095 -0.277076 2.73193 2.84353 0.237648 0.237646
13.75 -55.1717 -56.9198 -0.349046 -0.279319 2.72896 2.83944 0.237638 0.237637
13.8 -55.1269 -56.8573 -0.350986 -0.281565 2.72602 2.83538 0.237629 0.237627
13.85 -55.0825 -56.795 -0.352916 -0.283813 2.7231 2.83133 0.237619 0.237618
13.9 -55.0387 -56.7331 -0.354835 -0.286065 2.72022 2.8273 0.23761 0.237608
13.95 -54.9953 -56.6714 -0.356742 -0.288319 2.71737 2.82329 0.2376 0.237599
14 -54.9524 -56.61 -0.358637 -0.290576 2.71455 2.8193 0.237591 0.237589
14.05 -54.9101 -56.5488 -0.360519 -0.292836 2.71177 2.81532 0.237581 0.23758
14.1 -54.8682 -56.488 -0.362389 -0.295098 2.70902 2.81136 0.237572 0.23757
14.15 -54.827 -56.4274 -0.364244 -0.297363 2.7063 2.80742 0.237562 0.237561
14.2 -54.7862 -56.367 -0.366085 -0.299631 2.70362 2.80349 0.237553 0.237551
14.25 -54.7461 -56.307 -0.36791 -0.301901 2.70097 2.79959 0.237543 0.237542
14.3 -54.7065 -56.2471 -0.36972 -0.304174 2.69836 2.79569 0.237534 0.237532
14.35 -54.6675 -56.1876 -0.371513 -0.306449 2.69579 2.79182 0.237524 0.237523
14.4 -54.6291 -56.1283 -0.373288 -0.308726 2.69326 2.78796 0.237515 0.237513
