0 60 -10 0.5 0.5 0.1 0.1 0.3 0.3
0.05 45.9038 -8.71172 336423 1.01063e+06 -0.447497 -0.0241166 0.297075 0.2975
0.1 38.7605 -2.5096 1.11842e+06 1.77369e+06 -0.390551 -0.0628064 0.295065 0.258493
0.15 34.888 11.6651 1.94299e+06 2.2894e+06 -0.322343 -0.153066 0.261142 0.246182
0.2 32.1494 31.9778 2.67176e+06 2.49518e+06 -0.267119 -0.351899 0.228355 0.298902
0.25 29.6573 47.1581 3.29862e+06 2.27512e+06 -0.319956 -0.520778 0.288991 0.31561
0.3 27.1137 51.3584 3.85248e+06 1.82982e+06 -0.316264 -0.609128 0.303828 0.329406
0.35 24.4508 51.603 4.36171e+06 1.50326e+06 -0.312338 -0.636915 0.321801 0.342544
0.4 21.6781 50.4896 4.8457e+06 1.30634e+06 -0.301808 -0.676941 0.336476 0.355055
0.45 18.8261 47.5584 5.31522e+06 1.1672e+06 -0.286815 -0.759222 0.349314 0.366973
0.5 15.9269 40.8168 5.77485e+06 992223 -0.268944 -0.945814 0.36154 0.378321
0.55 13.009 26.4162 6.22506e+06 637333 -0.24858 -1.36987 0.373149 0.389122
0.6 10.0953 0.0667938 6.66378e+06 -118486 -0.226131 -2.24858 0.384212 0.3994
0.65 7.20362 -1.54844 7.08729e+06 -1.48883e+06 -0.201907 -3.75093 0.394706 0.409179
0.7 4.34734 -1.91693 7.4906e+06 -1.26573e+06 -0.176235 -3.6877 0.404707 0.418473
0.75 1.5362 -5.7731 7.86764e+06 -917924 -0.149359 -3.47178 0.414199 0.427303
0.8 -1.22307 -2.01572 8.21109e+06 -636045 -0.121519 -3.41226 0.42324 0.435713
0.85 -3.926 -5.1454 8.51209e+06 -158814 -0.0929035 -2.94595 0.431832 0.443719
0.9 -6.56987 -3.03098 8.75996e+06 105295 -0.0636841 -2.85958 0.440001 0.451336
0.95 -9.15328 -0.0466097 8.9419e+06 548665 -0.0340063 -2.52942 0.447769 0.458581
1 -11.6758 4.32702 9.04302e+06 1.18878e+06 -0.00399529 -2.20027 0.455156 0.465475
1.05 -14.1381 9.6478 9.04687e+06 1.86539e+06 0.0262441 -1.8483 0.462181 0.47203
1.1 -16.5416 15.0471 8.93703e+06 2.53545e+06 0.0566291 -1.49806 0.468863 0.478266
1.15 -18.8897 19.5962 8.69973e+06 3.16255e+06 0.0871049 -1.18381 0.475221 0.484197
1.2 -21.1875 22.6824 8.32771e+06 3.72416e+06 0.117654 -0.930618 0.481271 0.489835
1.25 -23.4433 24.158 7.82427e+06 4.21637e+06 0.148305 -0.745988 0.487032 0.495203
1.3 -25.6688 24.2449 7.20601e+06 4.6501e+06 0.179146 -0.621618 0.492518 0.500302
1.35 -27.8793 23.3293 6.50254e+06 5.04274e+06 0.210323 -0.541163 0.497742 0.505162
1.4 -30.0934 21.7864 5.75234e+06 5.41095e+06 0.24204 -0.487893 0.502717 0.509766
1.45 -32.3324 19.8947 4.99603e+06 5.76698e+06 0.274551 -0.44917 0.507455 0.514167
1.5 -34.6189 17.827 4.26937e+06 6.11819e+06 0.308133 -0.41708 0.511958 0.518325
1.55 -36.9761 15.6775 3.59858e+06 6.46816e+06 0.343099 -0.387531 0.516253 0.522304
