0 60 -30 0.001 0.001 0.1 0.1 0.1 0.1 0.3 0.3 0.178 0.178
0.05 45.8929 -28.6958 0.00339392 -0.00188959 1.16845 -1.9371 4.46143 -1.32475 0.297074 0.297073 5.77245 1.29773
0.1 38.4582 -25.9117 0.00479983 -0.00267433 0.71462 -1.76497 3.86605 -1.09485 0.294292 0.294288 20.4553 5.62114
0.15 34.021 -20.6731 0.0056839 -0.00237814 0.471329 -1.52146 3.53004 -0.678426 0.291649 0.291638 38.5356 13.5007
0.2 30.5689 -11.6223 0.00623098 -0.00195556 0.28621 -1.17169 3.25901 0.0256255 0.289137 0.289116 57.7018 27.5201
0.25 27.3194 2.79786 0.00650548 -0.00135382 0.116043 -0.679658 2.99519 1.13354 0.286752 0.286716 76.346 52.2323
0.3 24.0436 22.0562 0.00653255 -0.000556867 -0.0468503 -0.0744147 2.7278 2.60852 0.284486 0.284432 93.5063 91.524
0.35 20.7114 38.9969 0.00632821 0.000262293 -0.201541 0.448239 2.4583 3.96543 0.282334 0.282259 108.693 139.553
0.4 17.3499 46.2837 0.00590825 0.00102548 -0.346 0.70874 2.19021 4.6975 0.280291 0.280191 121.715 182.506
0.45 13.9952 47.7581 0.00528992 0.00191888 -0.478759 0.729085 1.92658 4.8007 0.27835 0.278225 132.553 212.985
0.5 10.6776 47.378 0.00449159 0.00280129 -0.599094 0.718027 1.66961 4.8197 0.276507 0.276356 141.287 241.06
0.55 7.41998 45.6761 0.00353199 0.00364433 -0.706869 0.753256 1.42069 4.98039 0.274756 0.274579 148.046 273.698
0.6 4.23739 41.8743 0.00242965 0.00444673 -0.802372 0.895862 1.18064 5.48827 0.273092 0.27289 152.98 320.347
0.65 1.13916 33.9508 0.00120236 0.00522321 -0.886158 1.2705 0.949798 6.78233 0.27151 0.271286 156.243 403.16
0.7 -1.86988 18.4561 -0.000133166 0.00600558 -0.958949 2.09267 0.728192 9.66535 0.270006 0.269762 157.985 566.762
0.75 -4.78819 -7.30752 -0.00142997 0.00683829 -1.02155 3.63073 0.51563 15.2321 0.268575 0.268316 158.346 880.43
0.8 -7.61661 4.99364 -0.00151334 0.00776365 -1.0748 5.98861 0.311772 23.8149 0.267212 0.266944 157.455 1387.04
0.85 -10.3577 -14.5239 -0.00158384 0.00845684 -1.11954 4.07031 0.116179 17.3063 0.265915 0.265643 155.428 1109.25
0.9 -13.0153 11.5882 -0.00164265 0.00913038 -1.15657 5.32307 -0.0716544 22.2049 0.26468 0.264409 152.366 1457.29
0.95 -15.5945 1.83698 -0.00169092 0.00953813 -1.18668 2.40417 -0.25229 11.6237 0.263505 0.26324 148.36 879.796
1 -18.1011 -5.17892 -0.00172974 0.009876 -1.21061 2.73935 -0.426337 13.2471 0.262385 0.262133 143.485 1025.73
1.05 -20.5424 -7.0768 -0.00176018 0.0101233 -1.22907 2.75867 -0.594461 13.7057 0.261319 0.261085 137.801 1101.32
1.1 -22.9267 -5.52467 -0.00178323 0.0102713 -1.24274 2.41362 -0.757389 12.6622 0.260304 0.260094 131.354 1072.8
1.15 -25.2636 -2.36135 -0.00179985 0.0103317 -1.25227 1.93067 -0.915915 10.931 0.259338 0.259157 124.173 987.285
1.2 -27.5639 1.5701 -0.00181093 0.0103226 -1.25825 1.45647 -1.0709 9.09948 0.258417 0.258271 116.269 883.929
1.25 -29.8394 5.58145 -0.00181733 0.0102598 -1.26127 1.03004 -1.22326 7.34492 0.25754 0.257433 107.64 776.216
1.3 -32.1025 9.05403 -0.00181983 0.0101556 -1.26184 0.671321 -1.37392 5.7795 0.256705 0.256642 98.269 674.174
1.35 -34.3655 11.5522 -0.00181915 0.0100183 -1.26042 0.389984 -1.52379 4.48004 0.25591 0.255896 88.1299 585.933
1.4 -36.6388 12.8956 -0.00181588 0.00985307 -1.25738 0.184035 -1.67365 3.47236 0.255152 0.255191 77.1975 515.908
1.45 -38.9298 13.1382 -0.00181048 0.00966212 -1.25299 0.0423189 -1.82405 2.73439 0.25443 0.254526 65.4587 464.434
1.5 -41.2398 12.4823 -0.00180323 0.00944631 -1.24737 -0.050706 -1.97513 2.21356 0.253741 0.253899 52.9314 428.79
1.55 -43.5609 11.1807 -0.0017942 0.00920604 -1.24047 -0.110425 -2.1264 1.84787 0.253086 0.253308 39.6875 404.826
1.6 -45.8732 9.46413 -0.00178316 0.00894197 -1.23205 -0.149271 -2.27656 1.58182 0.252461 0.252751 25.8806 388.405
1.65 -48.1416 7.50757 -0.00176961 0.00865521 -1.22164 -0.175868 -2.42329 1.37402 0.251866 0.252226 11.7695 376.231
1.7 -50.316 5.42661 -0.00175279 0.00834731 -1.20865 -0.195503 -2.56331 1.19764 0.251298 0.251731 -2.27227 366.078
1.75 -52.3352 3.28976 -0.00173175 0.00802014 -1.19241 -0.211091 -2.69258 1.03727 0.250757 0.251265 -15.777 356.63
1.8 -54.1366 1.13432 -0.00170559 0.00767567 -1.17234 -0.224113 -2.807 0.884954 0.250241 0.250826 -28.2416 347.206
1.85 -55.6687 -1.0206 -0.00167369 0.00731594 -1.14816 -0.235283 -2.90324 0.73695 0.24975 0.250413 -39.2187 337.496
1.9 -56.9033 -3.1656 -0.00163591 0.00694291 -1.11999 -0.24495 -2.97953 0.591646 0.249281 0.250024 -48.408 327.384
1.95 -57.841 -5.29614 -0.00159273 0.00655845 -1.08835 -0.2533 -3.03604 0.448392 0.248834 0.249658 -55.7104 316.845
2 -58.5083 -7.41014 -0.0015451 0.00616435 -1.05404 -0.260456 -3.07465 0.306927 0.248408 0.249314 -61.2218 305.889
2.05 -58.9483 -9.50682 -0.0014943 0.00576224 -1.01799 -0.266514 -3.09834 0.167126 0.248001 0.248989 -65.1764 294.538
2.1 -59.21 -11.5863 -0.00144163 0.00535366 -0.981069 -0.271561 -3.11044 0.0288915 0.247613 0.248684 -67.8716 282.814
2.15 -59.3393 -13.6494 -0.00138823 0.00494001 -0.944004 -0.275682 -3.11403 -0.107886 0.247243 0.248396 -69.6039 270.736
2.2 -59.3748 -15.6976 -0.00133502 0.00452258 -0.907337 -0.278956 -3.11172 -0.243352 0.246891 0.248125 -70.6306 258.318
2.25 -59.3462 -17.7335 -0.00128265 0.00410253 -0.87144 -0.281466 -3.10544 -0.377696 0.246554 0.247869 -71.1556 245.565
2.3 -59.2753 -19.7602 -0.00123157 0.00368092 -0.836549 -0.283289 -3.09664 -0.511166 0.246233 0.247628 -71.3301 232.473
2.35 -59.1771 -21.7824 -0.00118204 0.00325866 -0.802801 -0.284506 -3.08629 -0.644081 0.245927 0.2474 -71.2622 219.03
2.4 -59.0619 -23.8056 -0.0011342 0.00283658 -0.77026 -0.285196 -3.07505 -0.776838 0.245634 0.247186 -71.0268 205.209
2.45 -58.9366 -25.8372 -0.00108813 0.00241536 -0.73895 -0.28544 -3.06335 -0.909928 0.245355 0.246982 -70.6748 190.97
2.5 -58.8057 -27.8857 -0.00104382 0.0019956 -0.708865 -0.285315 -3.05146 -1.04394 0.245089 0.24679 -70.2407 176.257
2.55 -58.672 -29.9614 -0.00100127 0.00157775 -0.679982 -0.284901 -3.03958 -1.17955 0.244835 0.246608 -69.748 161.002
2.6 -58.5374 -32.0757 -0.000960424 0.00116217 -0.652268 -0.284272 -3.0278 -1.31753 0.244592 0.246436 -69.2125 145.121
2.65 -58.4032 -34.2406 -0.000921241 0.000749103 -0.625684 -0.283496 -3.01621 -1.45867 0.244361 0.246272 -68.6452 128.522
2.7 -58.2701 -36.4675 -0.00088366 0.000338712 -0.600191 -0.282629 -3.00483 -1.60375 0.24414 0.246116 -68.054 111.114
2.75 -58.1386 -38.7654 -0.000847622 -6.89539e-05 -0.575747 -0.28171 -2.9937 -1.75336 0.243928 0.245967 -67.4445 92.8256
2.8 -58.0091 -41.1376 -0.000813068 -0.000404773 -0.55231 -0.280745 -2.98283 -1.90774 0.243727 0.245826 -66.8207 73.629
2.85 -57.8817 -43.5771 -0.000779939 -0.000403314 -0.529839 -0.2797 -2.97222 -2.06643 0.243534 0.24569 -66.1859 53.5828
2.9 -57.7565 -46.0611 -0.000748176 -0.000401677 -0.508295 -0.278482 -2.96187 -2.22794 0.24335 0.24556 -65.5425 32.8824
2.95 -57.6337 -48.5452 -0.000717723 -0.000399682 -0.487639 -0.276932 -2.95179 -2.38938 0.243175 0.245437 -64.8925 11.9129
3 -57.5132 -50.961 -0.000688525 -0.000397054 -0.467836 -0.274827 -2.94196 -2.54624 0.243007 0.245318 -64.2375 -8.72215
3.05 -57.3951 -53.2201 -0.000660531 -0.000393448 -0.448848 -0.271914 -2.93239 -2.69271 0.242846 0.245205 -63.579 -28.2322
3.1 -57.2793 -55.2287 -0.000633691 -0.00038851 -0.430642 -0.267962 -2.92306 -2.82261 0.242693 0.245096 -62.9181 -45.763
3.15 -57.1658 -56.9102 -0.000607955 -0.000381977 -0.413186 -0.262842 -2.91398 -2.93091 0.242547 0.244993 -62.2559 -60.5951
3.2 -57.0546 -58.2259 -0.000583279 -0.000373768 -0.396447 -0.256573 -2.90512 -3.01509 0.242407 0.244893 -61.5931 -72.3375
3.25 -56.9456 -59.1838 -0.000559616 -0.00036402 -0.380397 -0.249323 -2.8965 -3.07574 0.242273 0.244798 -60.9307 -81.0111
3.3 -56.8389 -59.8296 -0.000536926 -0.000353045 -0.365005 -0.241354 -2.88809 -3.11596 0.242144 0.244707 -60.2694 -86.9824
3.35 -56.7343 -60.2278 -0.000515166 -0.000341241 -0.350245 -0.23295 -2.87989 -3.14009 0.242022 0.24462 -59.6097 -90.8002
3.4 -56.6318 -60.4445 -0.0004943 -0.00032899 -0.33609 -0.224361 -2.8719 -3.15252 0.241905 0.244536 -58.9522 -93.0325
3.45 -56.5314 -60.5357 -0.000474288 -0.000316607 -0.322514 -0.215776 -2.86412 -3.15696 0.241793 0.244456 -58.2975 -94.1646
3.5 -56.433 -60.5438 -0.000455095 -0.000304319 -0.309494 -0.207323 -2.85652 -3.15617 0.241685 0.244379 -57.646 -94.5637
3.55 -56.3366 -60.4986 -0.000436688 -0.000292277 -0.297007 -0.199081 -2.84911 -3.15206 0.241583 0.244305 -56.9981 -94.4867
3.6 -56.2422 -60.4201 -0.000419033 -0.000280569 -0.28503 -0.191094 -2.84189 -3.14591 0.241484 0.244235 -56.3542 -94.1043
3.65 -56.1496 -60.321 -0.000402099 -0.000269245 -0.273542 -0.183386 -2.83484 -3.13851 0.24139 0.244167 -55.7147 -93.5266
3.7 -56.0589 -60.2095 -0.000385857 -0.000258327 -0.262522 -0.175963 -2.82795 -3.13038 0.2413 0.244102 -55.0797 -92.8234
3.75 -55.97 -60.0906 -0.000370276 -0.000247821 -0.251952 -0.168826 -2.82124 -3.12183 0.241213 0.244039 -54.4496 -92.0388
3.8 -55.8829 -59.9675 -0.000355331 -0.000237724 -0.241812 -0.161971 -2.81468 -3.11305 0.241131 0.243979 -53.8247 -91.2007
3.85 -55.7975 -59.8422 -0.000340994 -0.000228028 -0.232085 -0.155391 -2.80828 -3.10417 0.241051 0.243922 -53.2051 -90.327
3.9 -55.7138 -59.7159 -0.000327241 -0.000218722 -0.222754 -0.149075 -2.80203 -3.09527 0.240975 0.243866 -52.5911 -89.4293
3.95 -55.6318 -59.5895 -0.000314047 -0.000209792 -0.213802 -0.143016 -2.79592 -3.08639 0.240902 0.243813 -51.9827 -88.5154
4 -55.5513 -59.4635 -0.000301389 -0.000201225 -0.205214 -0.137204 -2.78996 -3.07757 0.240832 0.243762 -51.3802 -87.5905
4.05 -55.4724 -59.3382 -0.000289245 -0.000193007 -0.196974 -0.131628 -2.78413 -3.06882 0.240765 0.243713 -50.7837 -86.6585
4.1 -55.3951 -59.2139 -0.000277594 -0.000185124 -0.189069 -0.12628 -2.77843 -3.06017 0.240701 0.243665 -50.1932 -85.7221
4.15 -55.3192 -59.0907 -0.000266415 -0.000177563 -0.181484 -0.121151 -2.77286 -3.05161 0.240639 0.243619 -49.609 -84.7834
4.2 -55.2448 -58.9687 -0.00025569 -0.000170312 -0.174207 -0.116232 -2.76741 -3.04315 0.240579 0.243575 -49.031 -83.8439
4.25 -55.1719 -58.848 -0.000245399 -0.000163357 -0.167224 -0.111514 -2.76209 -3.03481 0.240522 0.243533 -48.4593 -82.9049
