0 0 0 0.1 0.1
0.05 -8.02281 -8.02281 0.1 0.1
0.1 -15.0442 -15.0442 0.1 0.1
0.15 -20.7423 -20.7424 0.1 0.1
0.2 -25.1222 -25.1223 0.1 0.1
0.25 -28.3728 -28.373 0.1 0.1
0.3 -30.7451 -30.7454 0.1 0.1
0.35 -32.4816 -32.482 0.1 0.1
0.4 -33.7849 -33.7855 0.1 0.1
0.45 -34.8109 -34.8116 0.1 0.1
0.5 -35.6727 -35.6737 0.1 0.1
0.55 -36.4499 -36.4512 0.1 0.1
0.6 -37.197 -37.1986 0.1 0.1
0.65 -37.9509 -37.9529 0.1 0.1
0.7 -38.7363 -38.7388 0.1 0.1
0.75 -39.5699 -39.5729 0.1 0.1
0.8 -40.4627 -40.4662 0.1 0.1
0.85 -41.4214 -41.4255 0.1 0.1
0.9 -42.45 -42.4548 0.1 0.1
0.95 -43.5495 -43.555 0.1 0.1
1 -44.7184 -44.7246 0.1 0.1
1.05 -45.9525 -45.9595 0.1 0.1
1.1 -47.2443 -47.252 0.1 0.1
1.15 -48.583 -48.5914 0.1 0.1
1.2 -49.9542 -49.9633 0.1 0.1
1.25 -51.3401 -51.3498 0.1 0.1
1.3 -52.7202 -52.7304 0.1 0.1
1.35 -54.0722 -54.0827 0.1 0.1
1.4 -55.3737 -55.3844 0.1 0.1
1.45 -56.604 -56.6147 0.1 0.1
1.5 -57.746 -57.7566 0.1 0.1
1.55 -58.7872 -58.7974 0.1 0.1
1.6 -59.7203 -59.7302 0.1 0.1
1.65 -60.5435 -60.5529 0.1 0.1
1.7 -61.2593 -61.2683 0.1 0.1
1.75 -61.8736 -61.8822 0.1 0.1
1.8 -62.3947 -62.4028 0.1 0.1
1.85 -62.8318 -62.8394 0.1 0.1
1.9 -63.1944 -63.2017 0.1 0.1
1.95 -63.4918 -63.4988 0.1 0.1
2 -63.7326 -63.7394 0.1 0.1
2.05 -63.9247 -63.9312 0.1 0.1
2.1 -64.0747 -64.0811 0.1 0.1
2.15 -64.1888 -64.1951 0.1 0.1
2.2 -64.2721 -64.2784 0.1 0.1
2.25 -64.329 -64.3353 0.1 0.1
2.3 -64.3633 -64.3696 0.1 0.1
2.35 -64.3782 -64.3846 0.1 0.1
2.4 -64.3765 -64.383 0.1 0.1
2.45 -64.3604 -64.367 0.1 0.1
2.5 -64.3319 -64.3388 0.1 0.1
2.55 -64.2928 -64.2999 0.1 0.1
2.6 -64.2444 -64.2518 0.1 0.1
2.65 -64.188 -64.1957 0.1 0.1
2.7 -64.1246 -64.1327 0.1 0.1
2.75 -64.0552 -64.0636 0.1 0.1
2.8 -63.9804 -63.9893 0.1 0.1
2.85 -63.901 -63.9104 0.1 0.1
2.9 -63.8176 -63.8274 0.1 0.1
2.95 -63.7305 -63.7409 0.1 0.1
3 -63.6404 -63.6513 0.1 0.1
3.05 -63.5474 -63.559 0.1 0.1
3.1 -63.452 -63.4643 0.1 0.1
3.15 -63.3545 -63.3674 0.1 0.1
3.2 -63.2551 -63.2687 0.1 0.1
3.25 -63.154 -63.1684 0.1 0.1
3.3 -63.0514 -63.0666 0.1 0.1
3.35 -62.9476 -62.9636 0.1 0.1
3.4 -62.8426 -62.8594 0.1 0.1
3.45 -62.7365 -62.7543 0.1 0.1
3.5 -62.6296 -62.6484 0.1 0.1
3.55 -62.522 -62.5417 0.1 0.1
3.6 -62.4137 -62.4344 0.1 0.1
3.65 -62.3048 -62.3266 0.1 0.1
3.7 -62.1954 -62.2183 0.1 0.1
3.75 -62.0856 -62.1097 0.1 0.1
3.8 -61.9755 -62.0008 0.1 0.1
3.85 -61.865 -61.8916 0.1 0.1
3.9 -61.7544 -61.7823 0.1 0.1
3.95 -61.6437 -61.6728 0.1 0.1
4 -61.5328 -61.5633 0.1 0.1
4.05 -61.4218 -61.4538 0.1 0.1
4.1 -61.3109 -61.3443 0.1 0.1
4.15 -61.2 -61.2349 0.1 0.1
4.2 -61.0891 -61.1256 0.1 0.1
4.25 -60.9784 -61.0165 0.1 0.1
4.3 -60.8677 -60.9075 0.1 0.1
4.35 -60.7573 -60.7988 0.1 0.1
4.4 -60.6471 -60.6903 0.1 0.1
4.45 -60.5371 -60.5821 0.1 0.1
4.5 -60.4273 -60.4742 0.1 0.1
4.55 -60.3179 -60.3667 0.1 0.1
4.6 -60.2087 -60.2595 0.1 0.1
4.65 -60.0999 -60.1527 0.1 0.1
4.7 -59.9915 -60.0463 0.1 0.1
4.75 -59.8834 -59.9403 0.1 0.1
4.8 -59.7757 -59.8348 0.1 0.1
