0 60 57 0.001 0.001 0.1 0.1 0.1 0.1 0.3 0.3 0.178 0.178 0 0
0.05 34.9351 33.8621 0.0027518 0.00199456 0.238224 0.216505 3.23729 3.39865 0.297074 0.297074 0 0 1 1
0.1 27.1482 24.7379 0.00314126 0.00215289 -0.110658 -0.0976836 2.74627 2.67551 0.294292 0.294291 0 0 1 1
0.15 25.0948 21.9338 0.00318624 0.00204355 -0.081771 -0.142992 2.75595 2.53684 0.291647 0.291645 0 0 1 1
0.2 24.2074 20.9464 0.00314048 0.00186404 -0.0668069 -0.143517 2.74917 2.5002 0.289133 0.289129 0 0 1 1
0.25 23.2296 20.1021 0.00303356 0.00165549 -0.0951934 -0.153748 2.68023 2.44012 0.286743 0.286737 0 0 1 1
0.3 21.9328 18.9576 0.00285014 0.0014137 -0.149908 -0.178215 2.56904 2.34253 0.284471 0.284462 0 0 1 1
0.35 20.342 17.4742 0.00257392 0.00112737 -0.217829 -0.212367 2.43221 2.21571 0.282311 0.282298 0 0 1 1
0.4 18.5242 15.7135 0.00219516 0.000787992 -0.291481 -0.251783 2.2795 2.06887 0.280258 0.280241 0 0 1 1
0.45 16.5404 13.7468 0.00171017 0.000391113 -0.366525 -0.293352 2.11682 1.90887 0.278305 0.278283 0 0 1 1
0.5 14.4385 11.6336 0.00111959 -6.44698e-05 -0.440277 -0.335008 1.94802 1.7406 0.276449 0.276421 0 0 1 1
0.55 12.2546 9.41978 0.000427072 -0.000513176 -0.511023 -0.375395 1.77582 1.56754 0.274683 0.27465 0 0 1 1
0.6 10.0163 7.13997 -0.000362038 -0.000569887 -0.577674 -0.413639 1.60218 1.39219 0.273004 0.272964 0 0 1 1
0.65 7.74435 4.82027 -0.000880339 -0.000623081 -0.639577 -0.449202 1.42852 1.21636 0.271406 0.27136 0 0 1 1
0.7 5.45455 2.48018 -0.00096579 -0.000672165 -0.69638 -0.481779 1.25586 1.04134 0.269885 0.269833 0 0 1 1
0.75 3.15878 0.134167 -0.00104377 -0.000716829 -0.747952 -0.511233 1.08492 0.868033 0.268437 0.268381 0 0 1 1
0.8 0.865876 -2.20719 -0.00111422 -0.000756966 -0.794313 -0.537544 0.916205 0.697058 0.267059 0.266998 0 0 1 1
0.85 -1.41771 -4.53637 -0.00117725 -0.000792611 -0.83559 -0.560773 0.750021 0.528806 0.265748 0.265682 0 0 1 1
0.9 -3.68747 -6.84828 -0.00123309 -0.000823895 -0.871984 -0.581037 0.586555 0.363493 0.2645 0.26443 0 0 1 1
0.95 -5.94045 -9.13982 -0.00128207 -0.000851015 -0.903746 -0.598491 0.425879 0.2012 0.263311 0.263238 0 0 1 1
1 -8.17503 -11.4096 -0.00132459 -0.000874214 -0.931156 -0.613315 0.26798 0.0418965 0.26218 0.262104 0 0 1 1
1.05 -10.3908 -13.6576 -0.00136105 -0.000893761 -0.954515 -0.625703 0.112768 -0.114547 0.261103 0.261024 0 0 1 1
1.1 -12.5883 -15.8856 -0.00139191 -0.000909948 -0.974135 -0.635862 -0.0399139 -0.268353 0.260078 0.259996 0 0 1 1
1.15 -14.7694 -18.0965 -0.00141761 -0.000923077 -0.990337 -0.644007 -0.19029 -0.419838 0.259101 0.259017 0 0 1 1
1.2 -16.937 -20.2951 -0.00143862 -0.000933463 -1.00345 -0.650357 -0.338659 -0.569423 0.258172 0.258085 0 0 1 1
1.25 -19.0955 -22.4882 -0.00145541 -0.000941427 -1.01379 -0.65514 -0.485405 -0.717652 0.257286 0.257198 0 0 1 1
1.3 -21.2509 -24.6846 -0.00146847 -0.000947304 -1.02171 -0.65859 -0.631015 -0.865206 0.256443 0.256354 0 0 1 1
1.35 -23.4112 -26.8958 -0.00147829 -0.000951436 -1.02755 -0.66095 -0.776101 -1.01293 0.25564 0.255549 0 0 1 1
1.4 -25.5867 -29.1364 -0.00148537 -0.000954178 -1.03167 -0.662469 -0.921423 -1.16186 0.254875 0.254784 0 0 1 1
1.45 -27.7906 -31.4239 -0.00149024 -0.000955894 -1.03444 -0.663403 -1.06792 -1.31323 0.254147 0.254054 0 0 1 1
1.5 -30.0392 -33.7792 -0.00149345 -0.000956956 -1.03624 -0.664011 -1.21674 -1.46848 0.253453 0.25336 0 0 1 1
1.55 -32.3525 -36.2263 -0.00149556 -0.000957734 -1.03748 -0.664547 -1.36924 -1.62924 0.252791 0.252699 0 0 1 1
1.6 -34.7539 -38.791 -0.00149715 -0.000958582 -1.03856 -0.665248 -1.52702 -1.79725 0.252161 0.252069 0 0 1 1
1.65 -37.2698 -41.4986 -0.0014988 -0.000959814 -1.03988 -0.666307 -1.69187 -1.97422 0.251561 0.251469 0 0 1 0
1.7 -39.9285 -44.3692 -0.00150105 -0.000961652 -1.04179 -0.667834 -1.86568 -2.16148 0.250989 0.250897 0 0 1 0
1.75 -42.7561 -47.4097 -0.00150437 -0.000964156 -1.04456 -0.669792 -2.05018 -2.35947 0.250444 0.250353 0 0 0 0
1.8 -45.7704 -50.6014 -0.00150901 -0.000967121 -1.04829 -0.671918 -2.24655 -2.56693 0.249924 0.249834 0 0 0 0
1.85 -48.9693 -53.8856 -0.00151492 -0.000969954 -1.05276 -0.673639 -2.45461 -2.77992 0.249429 0.24934 0 0 0 0
1.9 -52.3151 -57.1522 -0.00152146 -0.000971585 -1.05728 -0.674043 -2.67186 -2.99113 0.248957 0.248869 0 0 0 0
1.95 -55.7177 -60.2447 -0.00152722 -0.000970522 -1.06057 -0.671998 -2.89226 -3.19022 0.248507 0.24842 0 0 0 0
