0 60 0 0.1 0.1
0.05 43.9435 -8.00344 -0.116981 -0.00826811
0.1 28.6592 -15.0272 -0.000727556 5.54744e-05
0.15 16.4713 -20.7299 -0.355317 0.110876
0.2 7.84556 -25.119 -0.387049 0.26049
0.25 2.0879 -28.3844 -0.368942 0.436544
0.3 -1.74763 -30.7775 -0.334022 0.621038
0.35 -4.44467 -32.5402 -0.292213 0.804109
0.4 -6.53921 -33.8752 -0.2427 0.981321
0.45 -8.35891 -34.9379 -0.181445 1.15125
0.5 -10.0865 -35.8415 -0.104796 1.31373
0.55 -11.8137 -36.6657 -0.0108639 1.46877
0.6 -13.5787 -37.4649 0.10018 1.61595
0.65 -15.3909 -38.2761 0.226266 1.75418
0.7 -17.2456 -39.124 0.363771 1.8817
0.75 -19.1329 -40.025 0.50798 1.99631
0.8 -21.0425 -40.9897 0.65362 2.09573
0.85 -22.9659 -42.0242 0.795479 2.1781
0.9 -24.8979 -43.1317 0.929032 2.24238
0.95 -26.8369 -44.3118 1.05098 2.28873
1 -28.7844 -45.5617 1.15959 2.31853
1.05 -30.7453 -46.8749 1.25477 2.33427
1.1 -32.7269 -48.2417 1.33788 2.33913
1.15 -34.7386 -49.6485 1.41133 2.33653
1.2 -36.7912 -51.0778 1.47812 2.32971
1.25 -38.8956 -52.5089 1.54142 2.32139
1.3 -41.0619 -53.9189 1.60418 2.31364
1.35 -43.2971 -55.284 1.66888 2.30783
1.4 -45.6025 -56.5815 1.73736 2.30477
1.45 -47.9702 -57.7921 1.81065 2.3048
1.5 -50.38 -58.901 1.88887 2.30797
1.55 -52.7962 -59.8992 1.97121 2.31414
1.6 -55.1675 -60.7834 2.05591 2.3231
1.65 -57.4306 -61.5555 2.14053 2.3346
1.7 -59.5197 -62.221 2.22235 2.3484
1.75 -61.3782 -62.7883 2.29889 2.36426
1.8 -62.9701 -63.2671 2.36843 2.38196
1.85 -64.2851 -63.6674 2.43026 2.40129
1.9 -65.337 -63.9991 2.4846 2.42205
1.95 -66.1557 -64.2714 2.53234 2.44403
2 -66.7788 -64.4926 2.57468 2.46706
2.05 -67.2439 -64.6699 2.61284 2.49097
2.1 -67.5849 -64.8098 2.64789 2.5156
2.15 -67.8302 -64.9177 2.68071 2.54079
2.2 -68.0021 -64.9982 2.71195 2.56643
2.25 -68.1183 -65.0554 2.74209 2.5924
2.3 -68.1921 -65.0927 2.77146 2.61858
2.35 -68.2335 -65.1129 2.8003 2.64489
2.4 -68.2502 -65.1184 2.82874 2.67124
2.45 -68.2479 -65.1113 2.85688 2.69757
2.5 -68.2309 -65.0934 2.88477 2.72381
2.55 -68.2024 -65.0661 2.91243 2.74991
2.6 -68.1649 -65.0307 2.93987 2.77582
2.65 -68.1202 -64.9883 2.96709 2.80151
2.7 -68.0698 -64.9398 2.99407 2.82694
2.75 -68.0148 -64.886 3.0208 2.85208
2.8 -67.956 -64.8276 3.04726 2.8769
2.85 -67.894 -64.7651 3.07344 2.90139
2.9 -67.8294 -64.699 3.0993 2.92553
2.95 -67.7626 -64.6298 3.12485 2.9493
3 -67.6938 -64.5579 3.15005 2.97269
3.05 -67.6233 -64.4835 3.1749 2.9957
3.1 -67.5513 -64.407 3.19939 3.01831
3.15 -67.478 -64.3286 3.22349 3.04051
3.2 -67.4034 -64.2486 3.24721 3.06231
3.25 -67.3277 -64.167 3.27053 3.0837
3.3 -67.2509 -64.0841 3.29344 3.10468
3.35 -67.1732 -64.0001 3.31594 3.12524
3.4 -67.0945 -63.915 3.33803 3.14539
3.45 -67.015 -63.829 3.35969 3.16513
3.5 -66.9346 -63.7422 3.38093 3.18446
3.55 -66.8534 -63.6547 3.40174 3.20337
3.6 -66.7714 -63.5665 3.42212 3.22188
3.65 -66.6887 -63.4778 3.44207 3.23998
3.7 -66.6053 -63.3885 3.46159 3.25768
3.75 -66.5211 -63.2989 3.48068 3.27497
3.8 -66.4363 -63.2089 3.49934 3.29188
3.85 -66.3508 -63.1186 3.51757 3.30839
3.9 -66.2646 -63.028 3.53537 3.32451
3.95 -66.1779 -62.9372 3.55275 3.34025
4 -66.0905 -62.8462 3.56971 3.3556
4.05 -66.0025 -62.7551 3.58624 3.37059
4.1 -65.9139 -62.6638 3.60236 3.3852
4.15 -65.8248 -62.5725 3.61806 3.39945
4.2 -65.7351 -62.4812 3.63334 3.41333
4.25 -65.6449 -62.3899 3.64822 3.42686
4.3 -65.5542 -62.2985 3.66269 3.44003
4.35 -65.4629 -62.2072 3.67676 3.45286
4.4 -65.3712 -62.116 3.69043 3.46535
4.45 -65.2791 -62.0249 3.70371 3.4775
4.5 -65.1864 -61.9339 3.71659 3.48931
4.55 -65.0934 -61.8431 3.72909 3.5008
4.6 -64.9999 -61.7524 3.7412 3.51197
4.65 -64.906 -61.6619 3.75293 3.52281
4.7 -64.8117 -61.5716 3.76429 3.53335
4.75 -64.7171 -61.4815 3.77528 3.54357
4.8 -64.6221 -61.3916 3.7859 3.55349
4.85 -64.5267 -61.302 3.79616 3.56311
4.9 -64.4311 -61.2126 3.80606 3.57243
4.95 -64.3351 -61.1235 3.81561 3.58146
5 -64.2389 -61.0348 3.8248 3.59021
5.05 -64.1424 -60.9463 3.83366 3.59867
5.1 -64.0456 -60.8581 3.84217 3.60686
5.15 -63.9486 -60.7703 3.85034 3.61477
5.2 -63.8514 -60.6828 3.85819 3.62242
