0 60 -57 0.001 0.001 0.1 0.1 0.1 0.1 0.3 0.3 0.178 0.178 0 0
0.05 35.3149 -55.5752 0.00277285 -0.00331395 0.268135 -2.90295 3.27665 -3.44309 0.297074 0.297073 0 0.0111272 0 0
0.1 27.6226 -54.1969 0.00320021 -0.00407189 -0.0798449 -2.74144 2.78808 -3.30298 0.294292 0.294288 0 0.0461522 0 0
0.15 25.572 -52.8379 0.00328426 -0.00384525 -0.0542795 -2.58876 2.79443 -3.16784 0.291647 0.291636 0 0.106115 0 0
0.2 24.6636 -51.476 0.00327481 -0.00363049 -0.0422398 -2.44375 2.78465 -3.03571 0.289133 0.289112 0 0.192102 0 0
0.25 23.6625 -50.0891 0.00320087 -0.00342604 -0.0729868 -2.30535 2.71333 -2.90473 0.286743 0.28671 0 0.305228 0 0
0.3 22.3458 -48.6522 0.00304739 -0.00323044 -0.129597 -2.17257 2.6003 -2.77286 0.284472 0.284423 0 0.446857 0 0
0.35 20.7394 -47.1339 0.00279859 -0.00304219 -0.199055 -2.04436 2.46206 -2.63765 0.282312 0.282246 0 0.61886 0 0
0.4 18.9098 -45.4928 0.00244514 -0.00285969 -0.273974 -1.91951 2.30827 -2.49597 0.280259 0.280173 0 0.823997 0 0
0.45 16.9175 -43.672 0.00198369 -0.00268106 -0.350074 -1.7966 2.14476 -2.34364 0.278308 0.278201 0 1.06648 0 0
0.5 14.8097 -41.591 0.00141518 -0.002504 -0.424715 -1.67384 1.97535 -2.17484 0.276452 0.276323 0 1.35287 0 0
0.55 12.6223 -39.1323 0.000743463 -0.00232551 -0.496214 -1.54881 1.80273 -1.98117 0.274687 0.274535 0 1.69351 0 0
0.6 10.3825 -36.1192 -2.57192e-05 -0.00214147 -0.563506 -1.41813 1.62882 -1.75012 0.273009 0.272833 0 2.10506 0 0
0.65 8.1108 -32.2795 -0.000860299 -0.00194598 -0.625954 -1.27686 1.45502 -1.46253 0.271411 0.271213 0 2.61474 0 0
0.7 5.82295 -27.1855 -0.000946477 -0.00173027 -0.683223 -1.11757 1.28235 -1.08845 0.269892 0.269671 0 3.26787 0 0
0.75 3.53073 -20.1695 -0.00102508 -0.00148114 -0.73519 -0.929133 1.11153 -0.581201 0.268445 0.268203 0 4.14002 0 0
0.8 1.24292 -10.2667 -0.00109605 -0.00117962 -0.781883 -0.696387 0.94303 0.126437 0.267068 0.266806 0 5.35146 0 0
0.85 -1.03402 3.50747 -0.00115951 -0.000804027 -0.823437 -0.406272 0.777183 1.10268 0.265758 0.265476 0 7.05694 0 0
0.9 -3.29615 20.6991 -0.00121573 -0.000351737 -0.860088 -0.074131 0.614094 2.31493 0.26451 0.26421 0.0466305 9.25315 0 0
0.95 -5.54182 37.1103 -0.00126507 0.000109791 -0.892093 0.223345 0.453822 3.47946 0.263323 0.263006 0.154783 11.5658 0 0
1 -7.76946 47.2618 -0.00130796 0.000553059 -0.919763 0.40011 0.296287 4.23122 0.262192 0.26186 0.312153 13.4112 0 0
1.05 -9.97837 51.0349 -0.0013448 0.00113976 -0.943383 0.448211 0.141428 4.48693 0.261116 0.260769 0.508524 14.533 0 0
1.1 -12.1688 51.7798 -0.00137603 0.00174603 -0.963256 0.431067 -0.0108817 4.471 0.260092 0.259733 0.734893 15.1787 0 0
1.15 -14.3421 51.4777 -0.00140208 0.00232749 -0.97969 0.401806 -0.160837 4.39711 0.259116 0.258747 0.983311 15.661 0 0
1.2 -16.5007 50.7405 -0.0014234 0.00287165 -0.993 0.372565 -0.308701 4.31679 0.258187 0.25781 1.24674 16.0668 0 0
1.25 -18.6484 49.7275 -0.00144046 0.00337414 -1.00351 0.343243 -0.454818 4.229 0.257302 0.25692 1.51892 16.3992 0 0
1.3 -20.7904 48.4818 -0.00145371 0.00383266 -1.01153 0.313199 -0.599627 4.12986 0.25646 0.256076 1.79418 16.6554 0 0
1.35 -22.9339 47.0182 -0.00146364 0.00424575 -1.01741 0.282333 -0.74368 4.01783 0.255657 0.255274 2.06735 16.836 0 0
1.4 -25.0881 45.3469 -0.00147073 0.00461242 -1.02149 0.25084 -0.887664 3.89286 0.254893 0.254513 2.33354 16.944 0 0
1.45 -27.2647 43.48 -0.00147548 0.00493223 -1.02413 0.219032 -1.03243 3.75565 0.254165 0.253792 2.588 16.984 0 0
1.5 -29.4786 41.4332 -0.00147841 0.00520518 -1.02568 0.187257 -1.17901 3.60732 0.253471 0.253109 2.8259 16.9613 0 0
1.55 -31.7474 39.2253 -0.00148006 0.00543177 -1.02653 0.155861 -1.32863 3.44924 0.252811 0.252461 3.04219 16.8814 0 0
1.6 -34.0922 36.8772 -0.00148097 0.00561299 -1.02706 0.125162 -1.48273 3.28288 0.252181 0.251848 3.23135 16.7504 0 0
1.65 -36.5369 34.4113 -0.00148169 0.0057502 -1.02763 0.0954446 -1.64292 3.10978 0.251581 0.251267 3.38726 16.5744 0 0
1.7 -39.1067 31.8501 -0.00148273 0.00584514 -1.0286 0.0669465 -1.81091 2.93145 0.25101 0.250718 3.50313 16.3593 0 0
1.75 -41.8258 29.2154 -0.00148453 0.00589985 -1.03021 0.0398598 -1.9883 2.74932 0.250465 0.250198 3.57163 16.1107 0 0
1.8 -44.7115 26.5277 -0.00148736 0.00591661 -1.03259 0.0143287 -2.17624 2.56474 0.249946 0.249707 3.58548 15.834 0 0
1.85 -47.7658 23.8057 -0.00149125 0.00589785 -1.03561 -0.00954807 -2.37484 2.3789 0.249451 0.249243 3.53861 15.5342 0 0
1.9 -50.9616 21.0661 -0.00149572 0.00584611 -1.03874 -0.0317128 -2.58229 2.19284 0.248979 0.248805 3.42842 15.2157 0 0
1.95 -54.2282 18.3231 -0.00149969 0.00576398 -1.04098 -0.0521443 -2.79388 2.00745 0.24853 0.248391 3.25886 14.8826 0 0
2 -57.4424 15.5891 -0.0015013 0.00565404 -1.04077 -0.0708519 -3.00142 1.82347 0.248101 0.248 3.04356 14.5382 0 0
2.05 -60.438 12.8738 -0.00149811 0.00551884 -1.0363 -0.08787 -3.19399 1.6415 0.247692 0.247631 2.80676 14.1855 0 0
2.1 -63.0451 10.1854 -0.00148762 0.00536087 -1.02604 -0.103253 -3.36046 1.46199 0.247302 0.247283 2.57916 13.8272 0 0
2.15 -65.146 7.52991 -0.00146818 0.00518249 -1.00929 -0.117069 -3.49325 1.28528 0.24693 0.246955 2.38922 13.4653 0 0
2.2 -66.7133 4.91189 -0.00143962 0.00498597 -0.986521 -0.129398 -3.59074 1.11162 0.246575 0.246645 2.25442 13.1016 0 0
2.25 -67.8035 2.33444 -0.00140326 0.00477345 -0.959038 -0.140326 -3.65681 0.941132 0.246236 0.246353 2.17836 12.7376 0 0
2.3 -68.5184 -0.200569 -0.00136127 0.00454694 -0.928462 -0.149944 -3.69833 0.773903 0.245913 0.246078 2.15426 12.3743 0 0
2.35 -68.9641 -2.69294 -0.0013159 0.00430831 -0.896249 -0.158348 -3.72241 0.609865 0.245605 0.245818 2.17086 12.0594 0 0
2.4 -69.2289 -5.1442 -0.00126898 0.00405926 -0.863489 -0.165631 -3.73492 0.448945 0.24531 0.245573 2.217 11.8082 0 0
2.45 -69.3768 -7.55544 -0.0012218 0.00380139 -0.830904 -0.171889 -3.74006 0.290972 0.24503 0.245342 2.28366 11.6082 0 0
2.5 -69.451 -9.92814 -0.0011752 0.00353612 -0.798933 -0.177205 -3.74066 0.135822 0.244761 0.245124 2.3643 11.4492 0 0
2.55 -69.4793 -12.2644 -0.00112968 0.0032648 -0.767825 -0.181662 -3.7385 -0.0166742 0.244506 0.244918 2.45448 11.322 0 0
2.6 -69.479 -14.5673 -0.00108549 0.00298861 -0.73771 -0.185339 -3.7347 -0.166737 0.244261 0.244724 2.55124 11.2186 0 0
2.65 -69.4609 -16.8406 -0.00104278 0.00270863 -0.708644 -0.188316 -3.72992 -0.314647 0.244028 0.244541 2.65268 11.1317 0 0
2.7 -69.4316 -19.0896 -0.0010016 0.00242584 -0.680645 -0.190668 -3.7246 -0.460762 0.243805 0.244368 2.75757 11.0544 0 0
2.75 -69.3951 -21.3208 -0.000961948 0.00214109 -0.653702 -0.192472 -3.71897 -0.605528 0.243592 0.244204 2.86511 10.9805 0 0
2.8 -69.3539 -23.5426 -0.000923808 0.00185512 -0.627795 -0.193803 -3.71319 -0.749509 0.243389 0.244049 2.97479 10.9038 0 0
2.85 -69.3096 -25.7655 -0.000887143 0.00156855 -0.602895 -0.194737 -3.70736 -0.8934 0.243195 0.243902 3.08627 10.8179 0 0
2.9 -69.2631 -28.0026 -0.000851907 0.0012819 -0.57897 -0.195352 -3.70153 -1.03806 0.24301 0.243763 3.19935 10.7164 0 0
2.95 -69.2152 -30.2696 -0.000818054 0.000995582 -0.555985 -0.195725 -3.69573 -1.18451 0.242832 0.243631 3.31387 10.5922 0 0
3 -69.1661 -32.5852 -0.000785533 0.000709881 -0.533906 -0.195933 -3.68998 -1.33399 0.242663 0.243506 3.42974 10.4374 0 0
3.05 -69.1161 -34.9708 -0.000754295 0.000424976 -0.512699 -0.196052 -3.6843 -1.48787 0.242501 0.243386 3.54689 10.2435 0 0
3.1 -69.0655 -37.4496 -0.000724292 0.000140941 -0.492331 -0.196154 -3.67868 -1.64768 0.242347 0.243273 3.66528 10.0009 0 0
3.15 -69.0142 -40.0454 -0.000695476 -0.000142339 -0.472769 -0.196299 -3.67314 -1.81495 0.242199 0.243164 3.78487 9.69942 0 0
3.2 -68.9625 -42.7787 -0.000667801 -0.00028246 -0.453981 -0.196532 -3.66767 -1.99103 0.242057 0.24306 3.90564 9.32919 0 0
3.25 -68.9104 -45.6611 -0.000641222 -0.000282861 -0.435939 -0.196861 -3.66226 -2.17665 0.241922 0.242961 4.02758 8.88202 0 0
3.3 -68.8579 -48.6862 -0.000615697 -0.000283377 -0.418611 -0.197245 -3.65693 -2.37142 0.241793 0.242866 4.15065 8.35431 0 0
3.35 -68.8051 -51.8174 -0.000591183 -0.000283899 -0.401971 -0.19757 -3.65166 -2.57295 0.241669 0.242775 4.27487 7.75108 0 0
3.4 -68.752 -54.9765 -0.000567642 -0.000284201 -0.38599 -0.197635 -3.64646 -2.77617 0.241551 0.242688 4.40021 7.0906 0 0
3.45 -68.6986 -58.0404 -0.000545035 -0.000283937 -0.370644 -0.197163 -3.64132 -2.9731 0.241437 0.242604 4.52666 6.40711 0 0
3.5 -68.6449 -60.8565 -0.000523325 -0.000282685 -0.355907 -0.195857 -3.63624 -3.15387 0.241329 0.242525 4.65422 5.74804 0 0
3.55 -68.591 -63.2813 -0.000502477 -0.000280054 -0.341755 -0.193489 -3.63122 -3.30923 0.241225 0.242448 4.78287 5.1634 0 0
3.6 -68.537 -65.2265 -0.000482457 -0.000275825 -0.328165 -0.189993 -3.62625 -3.4335 0.241126 0.242374 4.91261 4.69088 0 0
3.65 -68.4827 -66.6825 -0.000463232 -0.000270033 -0.315115 -0.185481 -3.62135 -3.52612 0.241031 0.242304 5.04342 4.34568 0 0
3.7 -68.4283 -67.7074 -0.00044477 -0.00026294 -0.302583 -0.18019 -3.61649 -3.59086 0.240939 0.242236 5.1753 4.12078 0 0
3.75 -68.3738 -68.3927 -0.000427042 -0.000254923 -0.290549 -0.174394 -3.61169 -3.63371 0.240852 0.242171 5.30823 3.99559 0 0
3.8 -68.3192 -68.8315 -0.000410018 -0.000246356 -0.278993 -0.168335 -3.60693 -3.66073 0.240768 0.242109 5.4422 3.94579 0 0
3.85 -68.2646 -69.101 -0.000393671 -0.000237543 -0.267896 -0.162193 -3.60223 -3.67694 0.240688 0.242049 5.57721 3.94965 0 0
3.9 -68.2099 -69.2585 -0.000377973 -0.000228701 -0.257241 -0.156089 -3.59758 -3.68603 0.240611 0.241992 5.71322 3.99039 0 0
3.95 -68.1551 -69.3432 -0.0003629 -0.000219973 -0.247009 -0.150101 -3.59297 -3.69053 0.240537 0.241937 5.85024 4.05604 0 0
4 -68.1004 -69.3811 -0.000348426 -0.000211443 -0.237184 -0.144272 -3.58841 -3.69209 0.240466 0.241884 5.98825 4.13847 0 0
4.05 -68.0457 -69.3892 -0.000334528 -0.00020316 -0.22775 -0.138625 -3.5839 -3.69178 0.240398 0.241833 6.12722 4.23228 0 0
4.1 -67.9911 -69.3779 -0.000321182 -0.000195151 -0.218692 -0.133173 -3.57943 -3.69028 0.240333 0.241783 6.26715 4.33395 0 0
4.15 -67.9365 -69.3542 -0.000308368 -0.000187424 -0.209993 -0.127919 -3.57501 -3.68801 0.24027 0.241736 6.40801 4.44117 0 0
4.2 -67.8821 -69.3223 -0.000296063 -0.000179982 -0.201641 -0.122861 -3.57064 -3.68526 0.24021 0.241691 6.54979 4.55245 0 0
4.25 -67.8278 -69.2851 -0.000284248 -0.000172822 -0.193621 -0.117997 -3.56631 -3.68219 0.240152 0.241647 6.69247 4.6668 0 0
4.3 -67.7736 -69.2442 -0.000272904 -0.000165937 -0.185921 -0.113321 -3.56203 -3.67891 0.240097 0.241605 6.83601 4.78358 0 0
4.35 -67.7197 -69.2008 -0.000262011 -0.000159319 -0.178527 -0.108828 -3.55779 -3.67551 0.240043 0.241564 6.98042 4.90236 0 0
4.4 -67.6659 -69.1558 -0.000251551 -0.000152961 -0.171427 -0.10451 -3.5536 -3.67201 0.239992 0.241525 7.12565 5.02284 0 0
4.45 -67.6124 -69.1094 -0.000241508 -0.000146852 -0.164611 -0.100363 -3.54945 -3.66846 0.239943 0.241487 7.27169 5.14484 0 0
4.5 -67.5592 -69.0622 -0.000231865 -0.000140984 -0.158065 -0.0963793 -3.54535 -3.66487 0.239895 0.24145 7.41851 5.26822 0 0
4.55 -67.5063 -69.0142 -0.000222607 -0.000135348 -0.151781 -0.0925531 -3.5413 -3.66125 0.239849 0.241415 7.56609 5.39287 0 0
4.6 -67.4538 -68.9658 -0.000213716 -0.000129935 -0.145746 -0.0888782 -3.53729 -3.65762 0.239805 0.241381 7.7144 5.51873 0 0
