0 28 -30 0.001 0.001 0.1 0.1 0.1 0.1 0.3 0.3 0.178 0.178
0.05 23.2713 -28.9037 0.000974198 -0.00189156 -0.246284 -1.94263 2.5997 -1.33688 0.297073 0.297073 0.0840012 0.0249782
0.1 23.1937 -27.3672 0.000794299 -0.00271071 -0.16831 -1.81339 2.66804 -1.20434 0.29429 0.294288 0.373954 0.117324
0.15 23.8626 -25.1046 0.00066845 -0.00251271 -0.0817952 -1.66709 2.75588 -1.01811 0.291643 0.291638 0.708449 0.239693
0.2 24.027 -21.7875 0.000587031 -0.00228441 -0.0537458 -1.49572 2.76796 -0.754182 0.289125 0.289116 1.05334 0.401361
0.25 23.5268 -17.0364 0.000497133 -0.00201415 -0.0730177 -1.29108 2.71316 -0.38528 0.28673 0.286716 1.38905 0.622058
0.3 22.4854 -10.4331 0.000354692 -0.00169029 -0.120723 -1.04542 2.61378 0.118038 0.284451 0.284431 1.70669 0.930695
0.35 21.0482 -1.63794 0.000131562 -0.00130366 -0.183951 -0.754728 2.48583 0.778615 0.282284 0.282257 2.00229 1.36208
0.4 19.3288 9.26155 -0.000188009 -0.000856232 -0.254875 -0.427725 2.33934 1.58692 0.280222 0.280188 2.274 1.94326
0.45 17.4095 21.2021 -0.000423133 -0.000377273 -0.32865 -0.0975601 2.18076 2.46227 0.27826 0.27822 2.52097 2.66327
0.5 15.3494 32.0707 -0.000529508 6.72225e-05 -0.402148 0.181616 2.01454 3.25091 0.276394 0.276347 2.74298 3.44861
0.55 13.1919 39.8761 -0.0006339 0.000466925 -0.473322 0.366079 1.84381 3.8093 0.274617 0.274565 2.94022 4.19164
0.6 10.9691 44.0994 -0.000733893 0.00105445 -0.540841 0.451057 1.67088 4.0965 0.272927 0.272869 3.11312 4.81844
0.65 8.7053 45.5227 -0.000827952 0.00170663 -0.603877 0.463812 1.49741 4.17081 0.271319 0.271257 3.26229 5.32001
0.7 6.41876 45.1892 -0.000915165 0.0023455 -0.661957 0.436504 1.32461 4.11669 0.269788 0.269724 3.38843 5.7243
0.75 4.12331 43.8321 -0.000995049 0.0029298 -0.714864 0.390129 1.15335 3.99299 0.268331 0.268267 3.49229 6.05853
0.8 1.82928 41.8527 -0.00106743 0.00343959 -0.762557 0.335062 0.984235 3.8296 0.266945 0.266882 3.57461 6.33747
0.85 -0.455703 39.4561 -0.00113235 0.00386573 -0.805121 0.276131 0.817665 3.64045 0.265625 0.265566 3.63613 6.56735
0.9 -2.72617 36.7549 -0.00119 0.00420457 -0.84273 0.215877 0.653888 3.43293 0.264369 0.264317 3.67755 6.75095
0.95 -4.97837 33.8241 -0.00124068 0.00445565 -0.875615 0.155922 0.49303 3.21202 0.263173 0.26313 3.69951 6.89022
1 -7.20998 30.7225 -0.00128474 0.00462057 -0.904043 0.0974576 0.335124 2.98174 0.262035 0.262003 3.70262 6.98729
1.05 -9.41987 27.5017 -0.0013226 0.00470248 -0.928306 0.0413989 0.180126 2.74561 0.260951 0.260934 3.68737 7.04477
1.1 -11.608 24.2073 -0.00135467 0.00470567 -0.948709 -0.0115637 0.027921 2.50673 0.259919 0.259919 3.65421 7.06568
1.15 -13.7754 20.879 -0.00138141 0.00463523 -0.965565 -0.0609418 -0.121666 2.26775 0.258937 0.258956 3.60346 7.05326
1.2 -15.9241 17.5506 -0.00140327 0.00449683 -0.979191 -0.106428 -0.268878 2.03088 0.258001 0.258043 3.5353 7.01081
1.25 -18.0573 14.2493 -0.0014207 0.00429642 -0.989906 -0.147872 -0.414027 1.79786 0.25711 0.257176 3.44977 6.94151
1.3 -20.1798 10.9967 -0.00143418 0.00404006 -0.998033 -0.18525 -0.557511 1.56998 0.256262 0.256353 3.34667 6.84833
1.35 -22.2977 7.80849 -0.00144417 0.00373375 -1.0039 -0.218643 -0.699828 1.34816 0.255454 0.255573 3.22555 6.73395
1.4 -24.4192 4.69575 -0.00145115 0.00338328 -1.00784 -0.248202 -0.841591 1.133 0.254685 0.254832 3.08562 6.60072
1.45 -26.5547 1.66548 -0.00145561 0.00299418 -1.01021 -0.274132 -0.983557 0.924806 0.253952 0.254129 2.92568 6.45064
1.5 -28.7169 -1.27858 -0.00145804 0.00257164 -1.01133 -0.296668 -1.12664 0.723689 0.253253 0.253462 2.74402 6.28542
1.55 -30.9215 -4.13522 -0.00145895 0.00212048 -1.01158 -0.316064 -1.27192 0.529588 0.252588 0.252829 2.53837 6.10648
1.6 -33.1869 -6.90524 -0.00145886 0.00164513 -1.01131 -0.332577 -1.42067 0.342323 0.251955 0.252227 2.30579 5.91495
1.65 -35.5341 -9.59093 -0.00145828 0.00114964 -1.01087 -0.346461 -1.5743 0.161624 0.251351 0.251655 2.04271 5.71174
1.7 -37.9854 -12.1958 -0.00145769 0.000637684 -1.01059 -0.357966 -1.73434 -0.0128502 0.250775 0.251111 1.74496 5.49754
1.75 -40.5631 -14.7245 -0.00145752 0.000112573 -1.01072 -0.36733 -1.90225 -0.181499 0.250227 0.250593 1.40809 5.27281
1.8 -43.2849 -17.1825 -0.00145809 -0.000423351 -1.01143 -0.374781 -2.07923 -0.34478 0.249705 0.250101 1.02795 5.03776
1.85 -46.1578 -19.5767 -0.00145949 -0.000544344 -1.01269 -0.380537 -2.26572 -0.503215 0.249206 0.249632 0.601848 4.79233
1.9 -49.1675 -21.9151 -0.00146147 -0.000551539 -1.01417 -0.384805 -2.46077 -0.6574 0.248732 0.249185 0.130396 4.53614
1.95 -52.2668 -24.2071 -0.00146332 -0.000556735 -1.01516 -0.387788 -2.66123 -0.80802 0.248279 0.248759 -0.380007 4.26843
2 -55.3644 -26.4639 -0.00146366 -0.000560218 -1.01449 -0.389677 -2.86107 -0.95586 0.247847 0.248354 -0.914725 3.98801
2.05 -58.3263 -28.6983 -0.00146056 -0.000562259 -1.01065 -0.390657 -3.05144 -1.10181 0.247436 0.247967 -1.45015 3.69319
2.1 -60.997 -30.9249 -0.0014518 -0.000563119 -1.00214 -0.390906 -3.22216 -1.24687 0.247043 0.247599 -1.95681 3.38179
2.15 -63.2428 -33.1597 -0.00143552 -0.000563047 -0.987972 -0.39059 -3.36457 -1.39212 0.246669 0.247248 -2.40683 3.05111
2.2 -64.9951 -35.4199 -0.00141091 -0.000562272 -0.968044 -0.38986 -3.47432 -1.53872 0.246312 0.246913 -2.78238 2.69801
2.25 -66.2659 -37.7227 -0.00137851 -0.000561 -0.943166 -0.38885 -3.55235 -1.68781 0.245971 0.246594 -3.07986 2.31906
2.3 -67.1272 -40.0838 -0.00133991 -0.000559405 -0.914674 -0.387668 -3.60355 -1.84045 0.245646 0.24629 -3.30762 1.91083
2.35 -67.6752 -42.5153 -0.00129712 -0.000557618 -0.883979 -0.386384 -3.63438 -1.99743 0.245336 0.246 -3.48001 1.4704
2.4 -68.0012 -45.0219 -0.00125204 -0.000555704 -0.852259 -0.385019 -3.65091 -2.15907 0.24504 0.245723 -3.61188 0.996145
2.45 -68.1777 -47.5964 -0.0012061 -0.000553648 -0.820362 -0.383525 -3.65795 -2.3249 0.244757 0.24546 -3.71559 0.48881
2.5 -68.2569 -50.2141 -0.00116032 -0.000551325 -0.788843 -0.381777 -3.6589 -2.49333 0.244488 0.245208 -3.80025 -0.0471187
2.55 -68.2736 -52.8289 -0.00111533 -0.000548491 -0.758033 -0.379563 -3.65602 -2.66135 0.24423 0.244968 -3.87212 -0.602166
2.6 -68.2504 -55.3721 -0.00107151 -0.000544786 -0.728121 -0.376598 -3.65077 -2.82448 0.243985 0.24474 -3.93533 -1.16132
2.65 -68.2018 -57.7589 -0.00102905 -0.000539779 -0.699201 -0.372577 -3.64406 -2.97724 0.24375 0.244521 -3.99253 -1.70502
2.7 -68.1365 -59.9034 -0.000988047 -0.000533053 -0.671312 -0.367244 -3.63646 -3.11408 0.243526 0.244313 -4.04539 -2.21222
2.75 -68.0602 -61.7382 -0.000948541 -0.000524321 -0.644459 -0.360466 -3.62831 -3.23067 0.243312 0.244114 -4.09498 -2.66477
2.8 -67.9763 -63.2298 -0.000910522 -0.000513514 -0.618631 -0.352284 -3.61983 -3.32488 0.243108 0.243924 -4.14197 -3.05143
2.85 -67.8871 -64.3833 -0.000873965 -0.000500807 -0.593803 -0.34289 -3.61115 -3.39712 0.242913 0.243743 -4.18678 -3.36953
2.9 -67.7938 -65.2345 -0.000838831 -0.000486555 -0.569946 -0.332575 -3.60236 -3.44973 0.242726 0.24357 -4.22968 -3.6238
2.95 -67.6973 -65.8351 -0.000805076 -0.000471204 -0.547029 -0.321654 -3.59349 -3.48614 0.242548 0.243405 -4.27083 -3.82345
3 -67.5983 -66.2397 -0.000772653 -0.000455188 -0.525018 -0.310411 -3.58457 -3.50993 0.242378 0.243247 -4.31034 -3.97917
3.05 -67.4969 -66.4972 -0.000741513 -0.000438878 -0.503879 -0.299076 -3.57564 -3.5243 0.242215 0.243096 -4.34827 -4.10102
3.1 -67.3935 -66.6474 -0.00071161 -0.000422562 -0.48358 -0.287816 -3.56668 -3.53183 0.24206 0.242952 -4.38466 -4.19744
3.15 -67.2882 -66.7205 -0.000682895 -0.000406441 -0.464089 -0.276748 -3.55772 -3.53448 0.241911 0.242814 -4.41955 -4.27503
3.2 -67.1811 -66.7388 -0.000655324 -0.000390654 -0.445375 -0.265948 -3.54874 -3.5337 0.241769 0.242683 -4.45293 -4.3387
3.25 -67.0724 -66.7181 -0.000628851 -0.000375288 -0.427407 -0.255461 -3.53976 -3.5305 0.241633 0.242557 -4.48483 -4.39205
3.3 -66.962 -66.6697 -0.000603435 -0.000360395 -0.410155 -0.245313 -3.53076 -3.5256 0.241503 0.242436 -4.51524 -4.43763
