0 60 -10 0.1 0.1
0.05 46.0528 -8.70323 -4.48967 -0.241905
0.1 38.9373 -2.48166 -3.90771 -0.556383
0.15 35.0499 11.7317 -2.98115 -1.06465
0.2 32.265 32.0983 -1.77136 -2.84078
0.25 29.7484 47.2852 -2.27939 -4.26932
0.3 27.196 51.4529 -2.34357 -5.08998
0.35 24.5293 51.6815 -2.36321 -5.41035
0.4 21.7537 50.5649 -2.3403 -5.83399
0.45 18.8985 47.6463 -2.27817 -6.62384
0.5 15.9953 40.9619 -2.18059 -8.33214
0.55 13.0724 26.7471 -2.05137 -12.1476
0.6 10.1527 0.832613 -1.89413 -20.0162
0.65 7.25411 -4.21806 -1.71229 -33.4845
0.7 4.39007 8.15883 -1.50905 -34.9282
0.75 1.57034 -9.61569 -1.2875 -26.6426
0.8 -1.19831 7.63578 -1.05079 -33.2628
0.85 -3.91138 0.725058 -0.802377 -22.5928
0.9 -6.5661 -0.418279 -0.546288 -23.768
0.95 -9.16095 2.41003 -0.287353 -22.212
1 -11.6954 7.3108 -0.0312546 -19.2484
1.05 -14.1699 13.0263 0.215715 -15.8932
1.1 -16.5857 18.3413 0.447284 -12.6683
1.15 -18.9458 22.3391 0.658173 -9.93756
1.2 -21.2553 24.6328 0.845149 -7.87106
1.25 -23.5224 25.326 1.00777 -6.44733
1.3 -25.759 24.7948 1.14849 -5.52366
1.35 -27.9806 23.4633 1.27211 -4.92524
1.4 -30.2065 21.6715 1.38474 -4.50624
1.45 -32.4586 19.6412 1.49281 -4.17018
1.5 -34.7604 17.497 1.60227 -3.86359
1.55 -37.1358 15.302 1.71825 -3.56109
1.6 -39.6081 13.0862 1.8449 -3.25254
1.65 -42.1972 10.8639 1.98544 -2.93517
1.7 -44.9158 8.64244 2.14207 -2.60978
1.75 -47.7631 6.42598 2.3158 -2.27917
1.8 -50.7162 4.21739 2.50597 -1.94766
1.85 -53.7207 2.01861 2.70969 -1.62078
1.9 -56.6857 -0.168969 2.92146 -1.3049
1.95 -59.4901 -2.34445 3.13339 -1.00662
2 -62.0058 -4.50741 3.33656 -0.731944
2.05 -64.132 -6.65785 3.52324 -0.485407
2.1 -65.8237 -8.79625 3.68886 -0.269453
2.15 -67.0976 -10.9236 3.83274 -0.0841895
2.2 -68.0134 -13.0413 3.95721 0.0724042
2.25 -68.6482 -15.1513 4.06603 0.203943
2.3 -69.0755 -17.2564 4.16306 0.314961
2.35 -69.3559 -19.3596 4.25158 0.410291
2.4 -69.5346 -21.4651 4.33402 0.494607
2.45 -69.644 -23.5778 4.41211 0.572176
2.5 -69.7062 -25.7046 4.48699 0.646794
2.55 -69.7364 -27.855 4.55942 0.721873
2.6 -69.7446 -30.0432 4.62986 0.800605
2.65 -69.7378 -32.2899 4.69861 0.886152
2.7 -69.7204 -34.623 4.76584 0.981775
2.75 -69.6957 -37.077 4.83165 1.09083
2.8 -69.6655 -39.689 4.8961 1.21664
2.85 -69.6315 -42.4938 4.9592 1.36226
2.9 -69.5945 -45.5161 5.02097 1.53018
2.95 -69.5552 -48.7583 5.08142 1.72174
3 -69.5141 -52.1832 5.14053 1.93622
3.05 -69.4715 -55.6934 5.19832 2.16956
3.1 -69.4277 -59.1201 5.25476 2.41326
3.15 -69.3827 -62.2449 5.30988 2.655
3.2 -69.3368 -64.8643 5.36366 2.88168
3.25 -69.29 -66.8688 5.41612 3.08404
3.3 -69.2423 -68.2754 5.46726 3.25931
3.35 -69.1937 -69.1924 5.51709 3.41038
3.4 -69.1444 -69.7564 5.56563 3.5427
3.45 -69.0943 -70.0875 5.61288 3.66171
3.5 -69.0434 -70.2733 5.65886 3.77157
3.55 -68.9918 -70.3715 5.70359 3.87511
3.6 -68.9394 -70.4176 5.74709 3.97406
3.65 -68.8863 -70.4331 5.78936 4.06949
3.7 -68.8325 -70.4304 5.83045 4.16199
3.75 -68.7778 -70.4168 5.87035 4.25193
3.8 -68.7225 -70.3964 5.9091 4.3395
3.85 -68.6664 -70.3718 5.94672 4.42482
3.9 -68.6095 -70.3445 5.98321 4.50798
3.95 -68.552 -70.3153 6.01862 4.58901
4 -68.4936 -70.2846 6.05296 4.66795
4.05 -68.4346 -70.2529 6.08624 4.74485
4.1 -68.3748 -70.2202 6.11849 4.81972
4.15 -68.3142 -70.1867 6.14974 4.89261
4.2 -68.253 -70.1525 6.18 4.96354
4.25 -68.191 -70.1176 6.20929 5.03255
4.3 -68.1282 -70.082 6.23764 5.09967
4.35 -68.0648 -70.0457 6.26506 5.16494
4.4 -68.0006 -70.0087 6.29157 5.22839
4.45 -67.9357 -69.971 6.3172 5.29007
4.5 -67.8701 -69.9327 6.34197 5.35001
4.55 -67.8037 -69.8937 6.36588 5.40825
4.6 -67.7367 -69.854 6.38897 5.46483
4.65 -67.6689 -69.8136 6.41125 5.51979
4.7 -67.6005 -69.7725 6.43274 5.57316
4.75 -67.5314 -69.7308 6.45345 5.62498
4.8 -67.4615 -69.6883 6.47341 5.67529
4.85 -67.3911 -69.6451 6.49263 5.72412
4.9 -67.3199 -69.6011 6.51113 5.77152
4.95 -67.2481 -69.5565 6.52892 5.81752
5 -67.1756 -69.5111 6.54602 5.86214
5.05 -67.1025 -69.465 6.56244 5.90543
5.1 -67.0287 -69.4182 6.57821 5.94742
5.15 -66.9543 -69.3707 6.59334 5.98814
5.2 -66.8793 -69.3224 6.60783 6.02762
5.25 -66.8036 -69.2733 6.62171 6.06589
5.3 -66.7274 -69.2235 6.635 6.10299
5.35 -66.6506 -69.173 6.64769 6.13894
5.4 -66.5732 -69.1217 6.65982 6.17377
5.45 -66.4952 -69.0697 6.67138 6.20751
5.5 -66.4167 -69.0169 6.6824 6.24019
5.55 -66.3376 -68.9634 6.69289 6.27183
5.6 -66.2579 -68.9091 6.70285 6.30246
5.65 -66.1778 -68.8541 6.71231 6.3321
5.7 -66.0971 -68.7983 6.72127 6.36077
5.75 -66.016 -68.7418 6.72975 6.38851
5.8 -65.9343 -68.6845 6.73775 6.41533
5.85 -65.8522 -68.6265 6.74529 6.44125
5.9 -65.7696 -68.5677 6.75238 6.46631
5.95 -65.6866 -68.5082 6.75904 6.49051
6 -65.6031 -68.4479 6.76526 6.51388
6.05 -65.5192 -68.3869 6.77106 6.53644
6.1 -65.4349 -68.3252 6.77646 6.55821
6.15 -65.3502 -68.2627 6.78146 6.57921
6.2 -65.2651 -68.1995 6.78606 6.59945
6.25 -65.1797 -68.1356 6.79029 6.61896
6.3 -65.0939 -68.071 6.79415 6.63775
6.35 -65.0078 -68.0057 6.79765 6.65583
6.4 -64.9213 -67.9396 6.8008 6.67323
6.45 -64.8345 -67.8729 6.80361 6.68996
6.5 -64.7475 -67.8054 6.80608 6.70604
6.55 -64.6601 -67.7373 6.80823 6.72148
6.6 -64.5725 -67.6685 6.81006 6.7363
6.65 -64.4847 -67.599 6.81158 6.75051
6.7 -64.3966 -67.5288 6.8128 6.76412
6.75 -64.3083 -67.458 6.81373 6.77715
6.8 -64.2197 -67.3866 6.81438 6.78962
6.85 -64.131 -67.3145 6.81475 6.80153
6.9 -64.0421 -67.2417 6.81484 6.8129
6.95 -63.9531 -67.1684 6.81468 6.82374
7 -63.8639 -67.0944 6.81426 6.83406
7.05 -63.7746 -67.0198 6.81359 6.84388
7.1 -63.6851 -66.9447 6.81268 6.85321
7.15 -63.5956 -66.8689 6.81154 6.86206
7.2 -63.5059 -66.7926 6.81017 6.87044
7.25 -63.4162 -66.7157 6.80858 6.87836
7.3 -63.3264 -66.6383 6.80677 6.88583
7.35 -63.2366 -66.5604 6.80475 6.89286
7.4 -63.1468 -66.4819 6.80254 6.89947
7.45 -63.0569 -66.4029 6.80012 6.90566
7.5 -62.967 -66.3234 6.79751 6.91144
7.55 -62.8772 -66.2434 6.79472 6.91682
7.6 -62.7873 -66.163 6.79175 6.92182
7.65 -62.6975 -66.0821 6.78861 6.92644
7.7 -62.6077 -66.0008 6.7853 6.93069
7.75 -62.518 -65.919 6.78182 6.93457
7.8 -62.4283 -65.8368 6.77819 6.93811
7.85 -62.3388 -65.7542 6.7744 6.9413
7.9 -62.2493 -65.6712 6.77047 6.94416
7.95 -62.16 -65.5879 6.76639 6.94669
8 -62.0707 -65.5042 6.76217 6.94891
8.05 -61.9816 -65.4202 6.75782 6.95081
8.1 -61.8926 -65.3358 6.75334 6.95241
8.15 -61.8038 -65.2511 6.74874 6.95372
8.2 -61.7151 -65.1661 6.74401 6.95474
8.25 -61.6266 -65.0809 6.73917 6.95549
8.3 -61.5383 -64.9953 6.73421 6.95596
8.35 -61.4501 -64.9095 6.72915 6.95616
8.4 -61.3622 -64.8235 6.72398 6.95611
8.45 -61.2745 -64.7373 6.71871 6.95581
8.5 -61.1869 -64.6509 6.71334 6.95526
