7.45	-4.91529	-0.0784807
7.5	-4.81475	-0.0822659
7.55	-4.71381	-0.0862211
7.6	-4.61247	-0.0903532
7.65	-4.51077	-0.0946696
7.7	-4.40872	-0.0991776
7.75	-4.30635	-0.103885
7.8	-4.20369	-0.108799
7.85	-4.10074	-0.113929
7.9	-3.99755	-0.119283
7.95	-3.89412	-0.124869
8	-3.79048	-0.130697
8.05	-3.68666	-0.136775
8.1	-3.58267	-0.143113
8.15	-3.47853	-0.149721
8.2	-3.37427	-0.156608
8.25	-3.26991	-0.163785
8.3	-3.16547	-0.171262
8.35	-3.06096	-0.179049
8.4	-2.95642	-0.187158
8.45	-2.85185	-0.1956
8.5	-2.74729	-0.204386
8.55	-2.64274	-0.213527
8.6	-2.53823	-0.223035
8.65	-2.43378	-0.232923
8.7	-2.32941	-0.243202
8.75	-2.22514	-0.253885
8.8	-2.12097	-0.264985
8.85	-2.01694	-0.276514
8.9	-1.91305	-0.288486
8.95	-1.80933	-0.300914
9	-1.7058	-0.313811
9.05	-1.60246	-0.327191
9.1	-1.49933	-0.341067
9.15	-1.39643	-0.355454
9.2	-1.29378	-0.370365
9.25	-1.19138	-0.385815
9.3	-1.08926	-0.401818
9.35	-0.987417	-0.418389
9.4	-0.885876	-0.435541
9.45	-0.784646	-0.45329
9.5	-0.683738	-0.471651
9.55	-0.583165	-0.490637
9.6	-0.482937	-0.510265
9.65	-0.383064	-0.530549
9.7	-0.283556	-0.551505
9.75	-0.184424	-0.573146
9.8	-0.0856755	-0.595488
9.85	0.0126806	-0.618548
9.9	0.110636	-0.642338
9.95	0.208185	-0.666876
10	0.305318	-0.692175
10.05	0.402031	-0.718251
10.1	0.498316	-0.74512
10.15	0.594169	-0.772796
10.2	0.689585	-0.801295
10.25	0.784559	-0.830631
10.3	0.879087	-0.86082
10.35	0.973166	-0.891876
10.4	1.06679	-0.923816
10.45	1.15996	-0.956652
10.5	1.25268	-0.990402
10.55	1.34493	-1.02508
10.6	1.43673	-1.0607
10.65	1.52806	-1.09727
10.7	1.61894	-1.13482
10.75	1.70935	-1.17335
10.8	1.7993	-1.21289
10.85	1.88879	-1.25344
10.9	1.97782	-1.29502
10.95	2.0664	-1.33764
11	2.15452	-1.38132
11.05	2.24218	-1.42608
11.1	2.3294	-1.47193
11.15	2.41617	-1.51887
11.2	2.50249	-1.56694
11.25	2.58837	-1.61613
11.3	2.67382	-1.66647
11.35	2.75883	-1.71797
11.4	2.84341	-1.77065
11.45	2.92757	-1.82451
11.5	3.01132	-1.87958
11.55	3.09464	-1.93587
11.6	3.17756	-1.99339
11.65	3.26008	-2.05216
11.7	3.34221	-2.11219
11.75	3.42394	-2.17351
11.8	3.50529	-2.23611
11.85	3.58627	-2.30003
11.9	3.66687	-2.36528
11.95	3.74712	-2.43186
12	3.82701	-2.49981
12.05	3.90655	-2.56913
12.1	3.98576	-2.63985
12.15	4.06463	-2.71197
12.2	4.14319	-2.78552
12.25	4.22143	-2.86052
12.3	4.29936	-2.93699
12.35	4.377	-3.01493
12.4	4.45436	-3.09439
12.45	4.53143	-3.17536
12.5	4.60824	-3.25788
12.55	4.6848	-3.34197
12.6	4.7611	-3.42765
12.65	4.83717	-3.51494
12.7	4.91302	-3.60386
12.75	4.98865	-3.69445
12.8	5.06407	-3.78672
12.85	5.13931	-3.8807
12.9	5.21437	-3.97643
12.95	5.28926	-4.07392
13	5.36399	-4.17322
13.05	5.43858	-4.27434
13.1	5.51305	-4.37733
13.15	5.5874	-4.48222
13.2	5.66165	-4.58904
13.25	5.73582	-4.69783
13.3	5.80991	-4.80863
13.35	5.88395	-4.92149
13.4	5.95796	-5.03644
13.45	6.03194	-5.15354
13.5	6.10592	-5.27283
13.55	6.17991	-5.39435
13.6	6.25394	-5.51818
13.65	6.32803	-5.64436
13.7	6.40219	-5.77295
13.75	6.47644	-5.90402
13.8	6.55082	-6.03763
13.85	6.62533	-6.17386
13.9	6.70002	-6.31278
13.95	6.7749	-6.45448
14	6.85	-6.59903
14.05	6.92536	-6.74654
14.1	7.001	-6.89711
14.15	7.07695	-7.05082
14.2	7.15325	-7.20781
14.25	7.22994	-7.36818
14.3	7.30705	-7.53207
14.35	7.38462	-7.69962
14.4	7.46271	-7.87097
14.45	7.54136	-8.04629
14.5	7.6206	-8.22574
14.55	7.70051	-8.40951
14.6	7.78114	-8.59781
14.65	7.86254	-8.79085
14.7	7.94479	-8.98887
14.75	8.02795	-9.19212
14.8	8.11211	-9.40087
14.85	8.19733	-9.61544
14.9	8.28372	-9.83615
14.95	8.37137	-10.0634
15	8.46037	-10.2975
15.05	8.55086	-10.5389
15.1	8.64294	-10.7881
15.15	8.73675	-11.0456
15.2	8.83245	-11.312
15.25	8.93018	-11.588
15.3	9.03012	-11.8741
15.35	9.13248	-12.1712
15.4	9.23745	-12.4802
15.45	9.34527	-12.802
15.5	9.4562	-13.1376
15.55	9.57052	-13.4883
15.6	9.68855	-13.8554
15.65	9.81065	-14.2404
15.7	9.93719	-14.6451
15.75	10.0686	-15.0712
15.8	10.2055	-15.5211
15.85	10.3482	-15.9972
15.9	10.4975	-16.5023
15.95	10.6541	-17.0398
16	10.8187	-17.6133
16.05	10.9923	-18.2273
16.1	11.1758	-18.8868
16.15	11.3706	-19.5977
16.2	11.5779	-20.3669
16.25	11.7994	-21.2028
16.3	12.0369	-22.1148
16.35	12.2925	-23.1148
16.4	12.5688	-24.2166
16.45	12.8688	-25.4371
16.5	13.196	-26.7968
16.55	13.5548	-28.3212
16.6	13.9502	-30.0415
16.65	14.3885	-31.997
16.7	14.8774	-34.2371
16.75	15.4263	-36.8251
16.8	16.047	-39.8423
16.85	16.7545	-43.395
16.9	17.5676	-47.6234
16.95	18.5108	-52.7148
17	19.6159	-58.9224
17.05	20.9247	-66.5921
17.1	22.493	-76.201
17.15	24.3958	-88.4092
17.2	26.734	-104.127
17.25	29.6438	-124.582
17.3	33.3043	-151.34
17.35	37.9403	-186.14
17.4	43.8007	-230.209
17.45	51.0752	-282.486
17.5	59.6973	-336.63
17.55	69.0499	-379.856
17.6	77.8634	-400.524
17.65	84.7325	-401.502
17.7	88.9683	-399.34
17.75	90.823	-407.383
17.8	90.9809	-427.007
17.85	90.0639	-453.388
17.9	88.4835	-481.99
17.95	86.4832	-510.102
18	84.2076	-536.262
18.05	81.7478	-559.657
18.1	79.1665	-579.831
18.15	76.5089	-596.544
18.2	73.8091	-609.702
18.25	71.093	-619.323
18.3	68.3804	-625.498
18.35	65.6858	-628.374
18.4	63.0201	-628.13
18.45	60.3909	-624.97
18.5	57.8031	-619.107
18.55	55.2596	-610.758
18.6	52.7618	-600.133
18.65	50.3095	-587.436
18.7	47.9013	-572.852
18.75	45.5347	-556.55
18.8	43.206	-538.673
18.85	40.9101	-519.337
18.9	38.6402	-498.622
18.95	36.388	-476.572
19	34.1428	-453.19
19.05	31.8914	-428.436
19.1	29.6183	-402.229
19.15	27.3049	-374.454
19.2	24.9302	-344.977
19.25	22.4714	-313.67
19.3	19.9055	-280.456
19.35	17.2127	-245.393
19.4	14.3813	-208.779
19.45	11.4158	-171.303
19.5	8.34812	-134.176
19.55	5.24747	-99.1555
19.6	2.2241	-68.3112
19.65	-0.582962	-43.4504
19.7	-3.0381	-25.4131
19.75	-5.04974	-13.727
19.8	-6.59572	-6.94027
19.85	-7.71801	-3.35241
19.9	-8.49519	-1.58489
19.95	-9.01316	-0.751647
20	-9.34693	-0.366028
20.05	-9.5543	-0.18688
20.1	-9.67661	-0.101802
20.15	-9.74218	-0.059937
20.2	-9.76992	-0.0384141
20.25	-9.77231	-0.0268234
20.3	-9.75756	-0.0203067
20.35	-9.73106	-0.0165161
20.4	-9.69635	-0.0142689
20.45	-9.6558	-0.0129421
20.5	-9.61096	-0.0121915
20.55	-9.56288	-0.011818
20.6	-9.51229	-0.0117014
20.65	-9.45964	-0.0117662
20.7	-9.40528	-0.0119633
20.75	-9.34944	-0.0122599
20.8	-9.29226	-0.0126336
20.85	-9.23386	-0.0130691
20.9	-9.17431	-0.0135556
20.95	-9.11367	-0.0140858
21	-9.05198	-0.0146545
21.05	-8.98926	-0.0152583
21.1	-8.92554	-0.015895
21.15	-8.86083	-0.0165634
21.2	-8.79514	-0.0172628
21.25	-8.72848	-0.0179931
21.3	-8.66085	-0.0187547
21.35	-8.59227	-0.0195482
21.4	-8.52273	-0.0203744
21.45	-8.45225	-0.0212345
21.5	-8.38082	-0.0221297
21.55	-8.30846	-0.0230613
21.6	-8.23516	-0.0240308
21.65	-8.16093	-0.02504
21.7	-8.08578	-0.0260905
21.75	-8.00971	-0.0271842
21.8	-7.93273	-0.0283231
21.85	-7.85484	-0.0295092
21.9	-7.77606	-0.0307447
21.95	-7.69639	-0.0320319
22	-7.61583	-0.0333731
22.05	-7.5344	-0.0347708
22.1	-7.45211	-0.0362277
22.15	-7.36896	-0.0377464
22.2	-7.28497	-0.0393297
22.25	-7.20014	-0.0409807
22.3	-7.11448	-0.0427025
22.35	-7.02802	-0.0444981
22.4	-6.94075	-0.0463711
22.45	-6.8527	-0.0483249
22.5	-6.76387	-0.0503632
22.55	-6.67427	-0.0524898
22.6	-6.58393	-0.0547086
22.65	-6.49286	-0.0570237
22.7	-6.40106	-0.0594395
22.75	-6.30857	-0.0619604
22.8	-6.21538	-0.0645911
22.85	-6.12152	-0.0673363
22.9	-6.027	-0.0702011
22.95	-5.93184	-0.0731908
23	-5.83606	-0.0763106
23.05	-5.73968	-0.0795662
23.1	-5.6427	-0.0829635
23.15	-5.54516	-0.0865085
23.2	-5.44706	-0.0902075
23.25	-5.34843	-0.0940668
23.3	-5.24929	-0.0980933
23.35	-5.14965	-0.102294
23.4	-5.04953	-0.106676
23.45	-4.94896	-0.111246
23.5	-4.84795	-0.116014
23.55	-4.74652	-0.120985
23.6	-4.6447	-0.126169
23.65	-4.5425	-0.131574
23.7	-4.43994	-0.137209
23.75	-4.33704	-0.143083
23.8	-4.23383	-0.149204
23.85	-4.13032	-0.155584
23.9	-4.02653	-0.162231
23.95	-3.92249	-0.169155
24	-3.81821	-0.176367
24.05	-3.71371	-0.183879
24.1	-3.60902	-0.191699
24.15	-3.50416	-0.199841
24.2	-3.39914	-0.208315
24.25	-3.29398	-0.217134
24.3	-3.1887	-0.226309
24.35	-3.08333	-0.235853
24.4	-2.97788	-0.245778
24.45	-2.87238	-0.256098
24.5	-2.76683	-0.266826
24.55	-2.66126	-0.277976
24.6	-2.55568	-0.28956
24.65	-2.45012	-0.301595
24.7	-2.3446	-0.314093
24.75	-2.23912	-0.32707
24.8	-2.1337	-0.34054
24.85	-2.02837	-0.354519
24.9	-1.92314	-0.369022
24.95	-1.81802	-0.384066
25	-1.71303	-0.399665
25.05	-1.60818	-0.415837
25.1	-1.50349	-0.432597
25.15	-1.39898	-0.449963
25.2	-1.29465	-0.467951
25.25	-1.19051	-0.486579
25.3	-1.08659	-0.505864
25.35	-0.982894	-0.525824
25.4	-0.879431	-0.546477
25.45	-0.776213	-0.56784
25.5	-0.673252	-0.589932
25.55	-0.570556	-0.612771
25.6	-0.468135	-0.636377
25.65	-0.365999	-0.660767
25.7	-0.264154	-0.685962
25.75	-0.16261	-0.71198
25.8	-0.0613739	-0.738841
25.85	0.0395487	-0.766564
25.9	0.140151	-0.795169
25.95	0.240428	-0.824676
26	0.340374	-0.855106
26.05	0.439985	-0.886479
26.1	0.539257	-0.918816
26.15	0.638187	-0.952136
26.2	0.736772	-0.986462
26.25	0.83501	-1.02181
26.3	0.932899	-1.05821
26.35	1.03044	-1.09568
26.4	1.12763	-1.13424
26.45	1.22446	-1.17392
26.5	1.32095	-1.21473
26.55	1.41709	-1.2567
26.6	1.51288	-1.29985
26.65	1.60833	-1.3442
26.7	1.70343	-1.38979
26.75	1.79819	-1.43663
26.8	1.89262	-1.48474
26.85	1.98672	-1.53415
26.9	2.08049	-1.5849
26.95	2.17394	-1.63699
27	2.26707	-1.69047
27.05	2.3599	-1.74535
27.1	2.45242	-1.80166
27.15	2.54465	-1.85944
27.2	2.63659	-1.9187
27.25	2.72825	-1.97949
27.3	2.81965	-2.04182
27.35	2.91078	-2.10574
27.4	3.00167	-2.17127
27.45	3.09231	-2.23844
27.5	3.18273	-2.3073
27.55	3.27294	-2.37787
27.6	3.36294	-2.45019
27.65	3.45275	-2.5243
27.7	3.54238	-2.60024
27.75	3.63185	-2.67804
27.8	3.72118	-2.75776
27.85	3.81037	-2.83944
27.9	3.89946	-2.92311
27.95	3.98844	-3.00884
28	4.07734	-3.09666
28.05	4.16619	-3.18664
28.1	4.25499	-3.27882
28.15	4.34378	-3.37327
28.2	4.43257	-3.47004
28.25	4.52138	-3.5692
28.3	4.61024	-3.67082
28.35	4.69918	-3.77497
28.4	4.78821	-3.88171
28.45	4.87738	-3.99114
28.5	4.9667	-4.10334
28.55	5.0562	-4.21839
28.6	5.14593	-4.33638
28.65	5.23591	-4.45743
28.7	5.32618	-4.58163
28.75	5.41677	-4.7091
28.8	5.50773	-4.83996
28.85	5.5991	-4.97435
28.9	5.69092	-5.11239
28.95	5.78324	-5.25424
29	5.87611	-5.40005
29.05	5.96959	-5.55001
29.1	6.06373	-5.70428
29.15	6.15859	-5.86308
29.2	6.25424	-6.02661
29.25	6.35075	-6.19511
29.3	6.44818	-6.36883
29.35	6.54664	-6.54803
29.4	6.64618	-6.73301
29.45	6.74692	-6.92409
29.5	6.84896	-7.12163
29.55	6.95239	-7.32599
29.6	7.05733	-7.53761
29.65	7.16392	-7.75692
29.7	7.2723	-7.98444
29.75	7.3826	-8.22072
29.8	7.495	-8.46635
29.85	7.60967	-8.72201
29.9	7.72681	-8.98845
29.95	7.84663	-9.26648
30	7.96937	-9.55701
30.05	8.09529	-9.86109
30.1	8.22468	-10.1798
30.15	8.35785	-10.5145
30.2	8.49516	-10.8666
30.25	8.63701	-11.2378
30.3	8.78382	-11.6297
30.35	8.9361	-12.0447
30.4	9.09439	-12.485
30.45	9.25931	-12.9533
30.5	9.43158	-13.4529
30.55	9.61198	-13.9873
30.6	9.80143	-14.5607
30.65	10.001	-15.1781
30.7	10.2118	-15.8451
30.75	10.4353	-16.5684
30.8	10.673	-17.3561
30.85	10.9268	-18.2177
30.9	11.199	-19.1644
30.95	11.4919	-20.2101
31	11.8088	-21.3715
31.05	12.1532	-22.669
31.1	12.5295	-24.1279
31.15	12.943	-25.7798
31.2	13.4001	-27.6645
31.25	13.9087	-29.8326
31.3	14.4789	-32.3495
31.35	15.1229	-35.3001
31.4	15.8568	-38.7967
31.45	16.7007	-42.9896
31.5	17.6812	-48.083
31.55	18.8336	-54.3579
31.6	20.2046	-62.2068
31.65	21.8582	-72.1847
31.7	23.882	-85.0826
31.75	26.3977	-102.029
31.8	29.5741	-124.607
31.85	33.6422	-154.923
31.9	38.9028	-195.402
31.95	45.6997	-247.702
32	54.2883	-309.55
32.05	64.496	-369.386
32.1	75.2487	-406.43
32.15	84.6209	-409.188
32.2	91.0068	-394.489
32.25	94.2238	-390.127
32.3	95.1264	-405.745
32.35	94.6365	-434.417
32.4	93.3468	-468.009
32.45	91.5748	-502.182
32.5	89.4895	-534.968
32.55	87.1888	-565.341
32.6	84.7373	-592.676
32.65	82.1817	-616.577
32.7	79.5578	-636.814
32.75	76.8937	-653.287
32.8	74.2116	-665.998
32.85	71.5292	-675.024
32.9	68.86	-680.499
32.95	66.2141	-682.597
33	63.5992	-681.518
33.05	61.0204	-677.474
33.1	58.4813	-670.686
33.15	55.9835	-661.373
33.2	53.5278	-649.747
33.25	51.1137	-636.011
33.3	48.7397	-620.354
33.35	46.4033	-602.944
33.4	44.1012	-583.927
33.45	41.8286	-563.422
33.5	39.5796	-541.517
33.55	37.3464	-518.259
33.6	35.1192	-493.657
33.65	32.886	-467.678
33.7	30.6319	-440.24
33.75	28.3394	-411.225
33.8	25.9879	-380.48
33.85	23.5545	-347.845
33.9	21.0151	-313.19
33.95	18.3466	-276.482
34	15.5321	-237.895
34.05	12.5675	-197.963
34.1	9.47325	-157.752
34.15	6.30596	-118.962
34.2	3.16725	-83.8115
34.25	0.198264	-54.5289
34.3	-2.44829	-32.5378
34.35	-4.65298	-17.8311
34.4	-6.36716	-9.07555
34.45	-7.61827	-4.37571
34.5	-8.48406	-2.0484
34.55	-9.05792	-0.955432
34.6	-9.42459	-0.455086
34.65	-9.65025	-0.226323
34.7	-9.78223	-0.11976
34.75	-9.85271	-0.0684141
34.8	-9.88291	-0.0425684
34.85	-9.88662	-0.0289204
34.9	-9.87276	-0.0213739
34.95	-9.84707	-0.0170382
35	-9.81326	-0.0144848
35.05	-9.77375	-0.0129746
35.1	-9.73013	-0.0121067
35.15	-9.68343	-0.0116527
35.2	-9.63434	-0.0114766
35.25	-9.58333	-0.0114943
35.3	-9.53069	-0.0116514
35.35	-9.47665	-0.011912
35.4	-9.42133	-0.0122519
35.45	-9.36485	-0.0126543
35.5	-9.30726	-0.0131077
35.55	-9.2486	-0.0136041
35.6	-9.18892	-0.0141379
35.65	-9.12824	-0.0147055
35.7	-9.06657	-0.0153043
35.75	-9.00391	-0.015933
35.8	-8.94029	-0.0165908
35.85	-8.8757	-0.0172775
35.9	-8.81015	-0.0179932
35.95	-8.74365	-0.0187384
36	-8.67619	-0.019514
36.05	-8.60778	-0.0203207
36.1	-8.53843	-0.0211599
36.15	-8.46813	-0.0220326
36.2	-8.39689	-0.0229404
36.25	-8.32472	-0.0238846
36.3	-8.25161	-0.024867
36.35	-8.17757	-0.0258891
36.4	-8.10262	-0.0269529
36.45	-8.02674	-0.0280601
36.5	-7.94995	-0.0292129
36.55	-7.87226	-0.0304132
36.6	-7.79366	-0.0316633
36.65	-7.71418	-0.0329654
36.7	-7.63381	-0.0343221
36.75	-7.55256	-0.0357356
36.8	-7.47045	-0.0372088
36.85	-7.38748	-0.0387443
36.9	-7.30367	-0.0403449
36.95	-7.21901	-0.0420138
37	-7.13353	-0.0437538
37.05	-7.04723	-0.0455684
37.1	-6.96013	-0.0474608
37.15	-6.87223	-0.0494347
37.2	-6.78356	-0.0514936
37.25	-6.69412	-0.0536414
37.3	-6.60393	-0.0558821
37.35	-6.51301	-0.0582198
37.4	-6.42135	-0.0606588
37.45	-6.32899	-0.0632037
37.5	-6.23594	-0.065859
37.55	-6.14221	-0.0686296
37.6	-6.04782	-0.0715206
37.65	-5.95278	-0.0745372
37.7	-5.85712	-0.0776848
37.75	-5.76084	-0.0809691
37.8	-5.66397	-0.0843959
37.85	-5.56653	-0.0879714
37.9	-5.46853	-0.0917017
37.95	-5.36999	-0.0955934
38	-5.27093	-0.0996532
38.05	-5.17137	-0.103888
38.1	-5.07133	-0.108306
38.15	-4.97082	-0.112913
38.2	-4.86987	-0.117718
38.25	-4.7685	-0.122728
38.3	-4.66673	-0.127952
38.35	-4.56457	-0.133399
38.4	-4.46205	-0.139077
38.45	-4.35919	-0.144994
38.5	-4.256	-0.151162
38.55	-4.15251	-0.157588
38.6	-4.04873	-0.164284
38.65	-3.9447	-0.171259
38.7	-3.84042	-0.178523
38.75	-3.73592	-0.186088
38.8	-3.63121	-0.193965
38.85	-3.52633	-0.202164
38.9	-3.42128	-0.210698
38.95	-3.31609	-0.219578
39	-3.21077	-0.228817
39.05	-3.10536	-0.238427
39.1	-2.99985	-0.248421
39.15	-2.89428	-0.258812
39.2	-2.78867	-0.269613
39.25	-2.68302	-0.280839
39.3	-2.57737	-0.292503
39.35	-2.47172	-0.304619
39.4	-2.36609	-0.317202
39.45	-2.26051	-0.330268
39.5	-2.15499	-0.343829
39.55	-2.04954	-0.357904
39.6	-1.94418	-0.372506
39.65	-1.83893	-0.387652
39.7	-1.7338	-0.403358
39.75	-1.62881	-0.41964
39.8	-1.52396	-0.436516
39.85	-1.41929	-0.454002
39.9	-1.31479	-0.472115
39.95	-1.21048	-0.490872
40	-1.10638	-0.510292
40.05	-1.00249	-0.530392
40.1	-0.89883	-0.551191
40.15	-0.795407	-0.572706
40.2	-0.692233	-0.594957
40.25	-0.589318	-0.617961
40.3	-0.48667	-0.641739
40.35	-0.384298	-0.666308
40.4	-0.282212	-0.69169
40.45	-0.180418	-0.717902
40.5	-0.0789233	-0.744966
40.55	0.0222648	-0.7729
40.6	0.123141	-0.801726
40.65	0.223699	-0.831463
40.7	0.323934	-0.862133
40.75	0.423843	-0.893756
40.8	0.52342	-0.926353
40.85	0.622664	-0.959946
40.9	0.72157	-0.994555
40.95	0.820138	-1.0302
41	0.918366	-1.06691
41.05	1.01625	-1.10471
41.1	1.1138	-1.1436
41.15	1.211	-1.18363
41.2	1.30786	-1.22481
41.25	1.40438	-1.26716
41.3	1.50057	-1.31071
41.35	1.59642	-1.35548
41.4	1.69193	-1.4015
41.45	1.78712	-1.4488
41.5	1.88198	-1.49739
41.55	1.97652	-1.5473
41.6	2.07075	-1.59856
41.65	2.16466	-1.6512
41.7	2.25827	-1.70524
41.75	2.35159	-1.76072
41.8	2.44461	-1.81765
41.85	2.53735	-1.87607
41.9	2.62982	-1.93602
41.95	2.72202	-1.99751
42	2.81397	-2.06058
42.05	2.90567	-2.12527
42.1	2.99713	-2.19161
42.15	3.08838	-2.25963
42.2	3.17941	-2.32937
42.25	3.27024	-2.40087
42.3	3.36089	-2.47416
42.35	3.45136	-2.54929
42.4	3.54168	-2.62629
42.45	3.63185	-2.70521
42.5	3.7219	-2.7861
42.55	3.81184	-2.869
42.6	3.90168	-2.95396
42.65	3.99145	-3.04103
42.7	4.08117	-3.13027
42.75	4.17085	-3.22173
42.8	4.26052	-3.31546
42.85	4.35019	-3.41155
42.9	4.4399	-3.51003
42.95	4.52966	-3.611
43	4.61951	-3.71451
43.05	4.70946	-3.82065
43.1	4.79954	-3.9295
43.15	4.8898	-4.04114
43.2	4.98024	-4.15566
43.25	5.07092	-4.27316
43.3	5.16186	-4.39375
43.35	5.2531	-4.51752
43.4	5.34468	-4.64461
43.45	5.43664	-4.77512
43.5	5.52902	-4.90921
43.55	5.62187	-5.047
43.6	5.71524	-5.18865
43.65	5.80917	-5.33432
43.7	5.90373	-5.48419
43.75	5.99897	-5.63845
43.8	6.09495	-5.7973
43.85	6.19175	-5.96096
43.9	6.28943	-6.12968
43.95	6.38807	-6.30369
44	6.48775	-6.48329
44.05	6.58856	-6.66878
44.1	6.6906	-6.86049
44.15	6.79396	-7.05877
44.2	6.89877	-7.26402
44.25	7.00514	-7.47666
44.3	7.1132	-7.69718
44.35	7.2231	-7.92608
44.4	7.33499	-8.16393
44.45	7.44903	-8.41137
44.5	7.56542	-8.66907
44.55	7.68435	-8.93782
44.6	7.80605	-9.21847
44.65	7.93076	-9.51196
44.7	8.05875	-9.81935
44.75	8.19032	-10.1418
44.8	8.32581	-10.4808
44.85	8.46557	-10.8376
44.9	8.61002	-11.2141
44.95	8.75961	-11.6121
45	8.91485	-12.0339
45.05	9.07634	-12.4819
45.1	9.2447	-12.959
45.15	9.42069	-13.4685
45.2	9.60513	-14.0142
45.25	9.79898	-14.6006
45.3	10.0033	-15.2327
45.35	10.2195	-15.9168
45.4	10.4488	-16.6598
45.45	10.693	-17.4703
45.5	10.9541	-18.3584
45.55	11.2344	-19.3364
45.6	11.5366	-20.4188
45.65	11.8639	-21.6237
45.7	12.2203	-22.9732
